Datetime,T2M,QNN_IS
11-05-2025 19:00:00,29.4,29.52504929883733
11-05-2025 20:00:00,29.06666667,30.314415276159842
11-05-2025 21:00:00,28.73333333,27.828991927425093
11-05-2025 22:00:00,28.4,27.977925875109527
11-05-2025 23:00:00,28.13333333,27.628243842812953
12-05-2025 00:00:00,27.86666667,25.981457171707614
12-05-2025 01:00:00,27.6,27.981443838118363
12-05-2025 02:00:00,28.13333333,28.46960859614672
12-05-2025 03:00:00,28.66666667,28.67325350879094
12-05-2025 04:00:00,29.2,28.897819354301472
12-05-2025 05:00:00,30.0,28.17680689225341
12-05-2025 06:00:00,30.8,30.258150694735555
12-05-2025 07:00:00,31.6,31.15853634253374
12-05-2025 08:00:00,32.53333333,31.499889339468144
12-05-2025 09:00:00,33.46666667,33.25890838508486
12-05-2025 10:00:00,34.4,34.92047333990823
12-05-2025 11:00:00,34.46666667,36.896334765324625
12-05-2025 12:00:00,34.53333333,34.758213678070064
12-05-2025 13:00:00,34.6,34.931760494485665
12-05-2025 14:00:00,33.13333333,33.03743670271199
12-05-2025 15:00:00,31.66666667,29.195024187121014
12-05-2025 16:00:00,30.2,30.165846464433315
12-05-2025 17:00:00,29.26666667,29.344251503697727
12-05-2025 18:00:00,28.33333333,31.50632956962013
12-05-2025 19:00:00,27.4,27.15221249474158
12-05-2025 20:00:00,27.0,27.388434648158327
12-05-2025 21:00:00,26.6,26.555286443753527
12-05-2025 22:00:00,26.2,24.694581186356864
12-05-2025 23:00:00,25.66666667,27.138780383316487
13-05-2025 00:00:00,25.13333333,26.101926986737244
13-05-2025 01:00:00,24.6,25.618958461559664
13-05-2025 02:00:00,26.33333333,25.161916618749423
13-05-2025 03:00:00,28.06666667,29.873659596517427
13-05-2025 04:00:00,29.8,27.99422210744054
13-05-2025 05:00:00,31.6,32.35595303538551
13-05-2025 06:00:00,33.4,36.22160954805101
13-05-2025 07:00:00,35.2,33.92405232968524
13-05-2025 08:00:00,36.53333333,35.80386359682705
13-05-2025 09:00:00,37.86666667,37.995031399188996
13-05-2025 10:00:00,39.2,38.55145378152083
13-05-2025 11:00:00,39.0,37.002531212522584
13-05-2025 12:00:00,38.8,38.88831858635982
13-05-2025 13:00:00,38.6,37.231606015542425
13-05-2025 14:00:00,34.46666667,35.0767191670328
13-05-2025 15:00:00,30.33333333,29.148987859835866
13-05-2025 16:00:00,26.2,28.19652970118174
13-05-2025 17:00:00,26.4,25.391061520645458
13-05-2025 18:00:00,26.6,26.18514026101319
13-05-2025 19:00:00,26.8,27.84792259701009
13-05-2025 20:00:00,26.53333333,24.947809995638416
13-05-2025 21:00:00,26.26666667,26.559666498764276
13-05-2025 22:00:00,26.0,27.683780503330293
13-05-2025 23:00:00,25.66666667,23.59600612361587
14-05-2025 00:00:00,25.33333333,25.571167254590737
14-05-2025 01:00:00,25.0,25.334764952544692
14-05-2025 02:00:00,25.86666667,26.873762570002903
14-05-2025 03:00:00,26.73333333,25.139969878507348
14-05-2025 04:00:00,27.6,25.89906940667288
14-05-2025 05:00:00,30.5,31.17233286432121
14-05-2025 06:00:00,33.4,33.7825572998356
14-05-2025 07:00:00,36.3,36.622669407189235
14-05-2025 08:00:00,36.9,37.34627316997594
14-05-2025 09:00:00,37.5,36.62403418507641
14-05-2025 10:00:00,38.1,38.39917485739402
14-05-2025 11:00:00,38.06666667,38.44418451568779
14-05-2025 12:00:00,38.03333333,37.11314998639921
14-05-2025 13:00:00,38.0,40.403375404242475
14-05-2025 14:00:00,36.36666667,36.97702895174274
14-05-2025 15:00:00,34.73333333,33.198769797771135
14-05-2025 16:00:00,33.1,33.945731777946214
14-05-2025 17:00:00,32.03333333,30.777808646176844
14-05-2025 18:00:00,30.96666667,31.980540407899817
14-05-2025 19:00:00,29.9,31.392431213642205
14-05-2025 20:00:00,28.83333333,27.776181092770106
14-05-2025 21:00:00,27.76666667,29.00762825470914
14-05-2025 22:00:00,26.7,27.23171887664544
14-05-2025 23:00:00,26.03333333,27.092260417671586
15-05-2025 00:00:00,25.36666667,27.80999815203059
15-05-2025 01:00:00,24.7,24.383906196074655
15-05-2025 02:00:00,26.43333333,25.462416990493683
15-05-2025 03:00:00,28.16666667,27.02084916144744
15-05-2025 04:00:00,29.9,28.849123615044466
15-05-2025 05:00:00,31.96666667,31.867349013485754
15-05-2025 06:00:00,34.03333333,34.472784217813874
15-05-2025 07:00:00,36.1,36.45641598581061
15-05-2025 08:00:00,37.23333333,38.29885966432364
15-05-2025 09:00:00,38.36666667,38.38341490348766
15-05-2025 10:00:00,39.5,41.37235275720686
15-05-2025 11:00:00,39.1,38.75908542550593
15-05-2025 12:00:00,38.7,42.203953790401535
15-05-2025 13:00:00,38.3,39.10594600573325
15-05-2025 14:00:00,36.5,35.395862615580754
15-05-2025 15:00:00,34.7,33.320542474423284
15-05-2025 16:00:00,32.9,33.521491144344914
15-05-2025 17:00:00,31.23333333,30.94548238187758
15-05-2025 18:00:00,29.56666667,30.486397975078788
15-05-2025 19:00:00,27.9,28.50959545779428
15-05-2025 20:00:00,27.23333333,27.139519626172596
15-05-2025 21:00:00,26.56666667,25.475879341565573
15-05-2025 22:00:00,25.9,23.948667435830078
15-05-2025 23:00:00,25.5,24.92482703723616
16-05-2025 00:00:00,25.1,26.203159993989356
16-05-2025 01:00:00,24.7,24.975782328342028
16-05-2025 02:00:00,26.4,24.795316302702368
16-05-2025 03:00:00,28.1,28.32308096460129
16-05-2025 04:00:00,29.8,30.296342032617464
16-05-2025 05:00:00,32.73333333,31.594802810725582
16-05-2025 06:00:00,35.66666667,35.8646858499369
16-05-2025 07:00:00,38.6,38.6749808732995
16-05-2025 08:00:00,39.2,37.7276963077921
16-05-2025 09:00:00,39.8,40.26087956324492
16-05-2025 10:00:00,40.4,41.1223679655299
16-05-2025 11:00:00,39.46666667,40.861786339517096
16-05-2025 12:00:00,38.53333333,39.89077599934325
16-05-2025 13:00:00,37.6,35.82537147208918
16-05-2025 14:00:00,35.66666667,34.45861841928625
16-05-2025 15:00:00,33.73333333,34.39676992758074
16-05-2025 16:00:00,31.8,32.46182730554621
16-05-2025 17:00:00,30.46666667,31.130119265094386
16-05-2025 18:00:00,29.13333333,34.096183904107555
16-05-2025 19:00:00,27.8,28.535385869899972
16-05-2025 20:00:00,27.2,28.66276546989507
16-05-2025 21:00:00,26.6,27.828886106165495
16-05-2025 22:00:00,26.0,26.83908194831461
16-05-2025 23:00:00,25.4,24.99388964542247
17-05-2025 00:00:00,24.8,25.77765723897226
17-05-2025 01:00:00,24.2,23.20449432592023
17-05-2025 02:00:00,25.93333333,25.628278238237225
17-05-2025 03:00:00,27.66666667,27.041451347354922
17-05-2025 04:00:00,29.4,29.505465205826976
17-05-2025 05:00:00,32.33333333,35.314933429654616
17-05-2025 06:00:00,35.26666667,32.86137106205453
17-05-2025 07:00:00,38.2,39.08399796042069
17-05-2025 08:00:00,38.93333333,36.85593242453337
17-05-2025 09:00:00,39.66666667,39.058753209964216
17-05-2025 10:00:00,40.4,41.80271885244094
17-05-2025 11:00:00,40.06666667,40.14946821753721
17-05-2025 12:00:00,39.73333333,38.34504912102728
17-05-2025 13:00:00,39.4,38.47858997369193
17-05-2025 14:00:00,37.46666667,38.342082485154435
17-05-2025 15:00:00,35.53333333,34.59252017800159
17-05-2025 16:00:00,33.6,33.878828576085084
17-05-2025 17:00:00,31.26666667,31.325369497429936
17-05-2025 18:00:00,28.93333333,28.093982036755666
17-05-2025 19:00:00,26.6,29.361696261567026
17-05-2025 20:00:00,26.0,26.816575302867527
17-05-2025 21:00:00,25.4,22.791336491208366
17-05-2025 22:00:00,24.8,25.040178923795448
17-05-2025 23:00:00,24.33333333,23.48086091021705
18-05-2025 00:00:00,23.86666667,24.964718604126077
18-05-2025 01:00:00,23.4,22.37912376939238
18-05-2025 02:00:00,25.66666667,25.51887027780754
18-05-2025 03:00:00,27.93333333,28.58382673019781
18-05-2025 04:00:00,30.2,31.315212329965313
18-05-2025 05:00:00,33.06666667,31.520519027137997
18-05-2025 06:00:00,35.93333333,35.50244951306138
18-05-2025 07:00:00,38.8,38.188204805893626
18-05-2025 08:00:00,39.26666667,38.42508833400008
18-05-2025 09:00:00,39.73333333,42.00748236197698
18-05-2025 10:00:00,40.2,40.7216724086848
18-05-2025 11:00:00,40.06666667,38.44247389356769
18-05-2025 12:00:00,39.93333333,41.11566635838298
18-05-2025 13:00:00,39.8,42.53363044537014
18-05-2025 14:00:00,37.6,38.92995793335227
18-05-2025 15:00:00,35.4,33.442841520073
18-05-2025 16:00:00,33.2,32.57623959719074
18-05-2025 17:00:00,31.26666667,32.8986233063073
18-05-2025 18:00:00,29.33333333,28.42175726448817
18-05-2025 19:00:00,27.4,27.97170075545578
18-05-2025 20:00:00,26.66666667,27.66450237853824
18-05-2025 21:00:00,25.93333333,24.739318788839405
18-05-2025 22:00:00,25.2,25.12332311550342
18-05-2025 23:00:00,24.66666667,20.49146642089978
19-05-2025 00:00:00,24.13333333,22.8137804864561
19-05-2025 01:00:00,23.6,23.27465731827322
19-05-2025 02:00:00,25.46666667,23.859349498793847
19-05-2025 03:00:00,27.33333333,29.436104674576633
19-05-2025 04:00:00,29.2,27.357780272027014
19-05-2025 05:00:00,31.93333333,31.366495220795077
19-05-2025 06:00:00,34.66666667,34.835078600760625
19-05-2025 07:00:00,37.4,39.25655916781061
19-05-2025 08:00:00,38.06666667,36.217077795559845
19-05-2025 09:00:00,38.73333333,40.23164898193825
19-05-2025 10:00:00,39.4,39.413181596713684
19-05-2025 11:00:00,39.2,37.935681221450224
19-05-2025 12:00:00,39.0,39.59525313355145
19-05-2025 13:00:00,38.8,39.05641639622557
19-05-2025 14:00:00,36.73333333,35.960171047442294
19-05-2025 15:00:00,34.66666667,34.756581401511106
19-05-2025 16:00:00,32.6,32.103662840238094
19-05-2025 17:00:00,32.13333333,32.279559357798156
19-05-2025 18:00:00,31.66666667,32.519582479511186
19-05-2025 19:00:00,31.2,33.243008832991265
19-05-2025 20:00:00,30.6,29.005522582123128
19-05-2025 21:00:00,30.0,32.747641753306944
19-05-2025 22:00:00,29.4,26.88544115257763
19-05-2025 23:00:00,28.2,28.004479822207827
20-05-2025 00:00:00,27.0,27.757833862297826
20-05-2025 01:00:00,25.8,26.161956356286687
20-05-2025 02:00:00,27.36666667,26.56454363678728
20-05-2025 03:00:00,28.93333333,28.665243110846255
20-05-2025 04:00:00,30.5,29.864946667697478
20-05-2025 05:00:00,32.96666667,32.207483417947756
20-05-2025 06:00:00,35.43333333,36.527738238619065
20-05-2025 07:00:00,37.9,38.35988528237295
20-05-2025 08:00:00,39.1,38.20743668719577
20-05-2025 09:00:00,40.3,41.45880895647422
20-05-2025 10:00:00,41.5,41.89584424902299
20-05-2025 11:00:00,41.43333333,42.48041206957359
20-05-2025 12:00:00,41.36666667,42.17771562765375
20-05-2025 13:00:00,41.3,40.23213986599731
20-05-2025 14:00:00,38.7,37.978409408055256
20-05-2025 15:00:00,36.1,37.06261743290671
20-05-2025 16:00:00,33.5,34.28624124976586
20-05-2025 17:00:00,31.9,31.873075858554806
20-05-2025 18:00:00,30.3,30.451133883330545
20-05-2025 19:00:00,28.7,30.34580894800512
20-05-2025 20:00:00,28.1,27.337974301133926
20-05-2025 21:00:00,27.5,28.204737031069627
20-05-2025 22:00:00,26.9,26.639547922390676
20-05-2025 23:00:00,26.16666667,25.88626319858522
21-05-2025 00:00:00,25.43333333,26.848709756809864
21-05-2025 01:00:00,24.7,25.76325032289153
21-05-2025 02:00:00,26.4,27.447912831159094
21-05-2025 03:00:00,28.1,29.781637109486212
21-05-2025 04:00:00,29.8,29.82705585057211
21-05-2025 05:00:00,33.73333333,34.61178299702583
21-05-2025 06:00:00,37.66666667,37.267000211327414
21-05-2025 07:00:00,41.6,42.01757105898917
21-05-2025 08:00:00,42.2,42.03235776133078
21-05-2025 09:00:00,42.8,42.92494420691342
21-05-2025 10:00:00,43.4,44.166644494312216
21-05-2025 11:00:00,43.33333333,42.27935201897906
21-05-2025 12:00:00,43.26666667,45.96195063089348
21-05-2025 13:00:00,43.2,41.90411058973395
21-05-2025 14:00:00,40.4,38.83595727637265
21-05-2025 15:00:00,37.6,39.09180684596665
21-05-2025 16:00:00,34.8,35.819770950756244
21-05-2025 17:00:00,33.4,34.20395257231976
21-05-2025 18:00:00,32.0,32.809395847843064
21-05-2025 19:00:00,30.6,30.584224464175172
21-05-2025 20:00:00,29.66666667,28.510879046738395
21-05-2025 21:00:00,28.73333333,28.83098007648733
21-05-2025 22:00:00,27.8,26.927722137685116
21-05-2025 23:00:00,27.53333333,28.789422299748967
22-05-2025 00:00:00,27.26666667,27.077236440567994
22-05-2025 01:00:00,27.0,25.93664553396383
22-05-2025 02:00:00,29.06666667,28.65267729320942
22-05-2025 03:00:00,31.13333333,31.66524610665981
22-05-2025 04:00:00,33.2,32.47384487413466
22-05-2025 05:00:00,35.6,34.54086650676859
22-05-2025 06:00:00,38.0,38.31390280386495
22-05-2025 07:00:00,40.4,40.715550795847825
22-05-2025 08:00:00,41.66666667,41.01365380496305
22-05-2025 09:00:00,42.93333333,42.32657089894689
22-05-2025 10:00:00,44.2,44.49891238660945
22-05-2025 11:00:00,43.86666667,42.001333925429506
22-05-2025 12:00:00,43.53333333,41.72032548929183
22-05-2025 13:00:00,43.2,42.27454456025406
22-05-2025 14:00:00,40.6,40.325050572046294
22-05-2025 15:00:00,38.0,38.4004919092247
22-05-2025 16:00:00,35.4,37.3004626888901
22-05-2025 17:00:00,35.66666667,36.77145078582056
22-05-2025 18:00:00,35.93333333,35.72731040128664
22-05-2025 19:00:00,36.2,36.175504496346
22-05-2025 20:00:00,35.46666667,34.175270307465816
22-05-2025 21:00:00,34.73333333,34.70948585248665
22-05-2025 22:00:00,34.0,33.62816778294548
22-05-2025 23:00:00,32.66666667,33.08237277262717
23-05-2025 00:00:00,31.33333333,30.267745558548395
23-05-2025 01:00:00,30.0,30.66899007953564
23-05-2025 02:00:00,31.66666667,33.64104620119831
23-05-2025 03:00:00,33.33333333,33.193235229076436
23-05-2025 04:00:00,35.0,35.51746021114637
23-05-2025 05:00:00,37.53333333,38.42233416324995
23-05-2025 06:00:00,40.06666667,39.54983925701463
23-05-2025 07:00:00,42.6,42.888662084213145
23-05-2025 08:00:00,43.06666667,43.08288742236774
23-05-2025 09:00:00,43.53333333,43.65915364292227
23-05-2025 10:00:00,44.0,43.0042565751329
23-05-2025 11:00:00,43.53333333,43.56490582153945
23-05-2025 12:00:00,43.06666667,43.70815728817751
23-05-2025 13:00:00,42.6,44.46927350232608
23-05-2025 14:00:00,40.46666667,41.70234005692284
23-05-2025 15:00:00,38.33333333,41.10692988645341
23-05-2025 16:00:00,36.2,35.21155029820886
23-05-2025 17:00:00,34.66666667,35.79033619725776
23-05-2025 18:00:00,33.13333333,33.36950316966925
23-05-2025 19:00:00,31.6,34.42076878979566
23-05-2025 20:00:00,30.86666667,29.825466778635843
23-05-2025 21:00:00,30.13333333,29.051655554980876
23-05-2025 22:00:00,29.4,28.627899441792607
23-05-2025 23:00:00,29.2,26.46412880308348
24-05-2025 00:00:00,29.0,28.322754877281913
24-05-2025 01:00:00,28.8,27.822132226355766
24-05-2025 02:00:00,30.26666667,30.460394650100895
24-05-2025 03:00:00,31.73333333,32.17356225451873
24-05-2025 04:00:00,33.2,35.61676731148064
24-05-2025 05:00:00,35.53333333,36.75761057393157
24-05-2025 06:00:00,37.86666667,37.12353503841506
24-05-2025 07:00:00,40.2,39.042717750172066
24-05-2025 08:00:00,41.4,42.03365987187202
24-05-2025 09:00:00,42.6,40.899357184555626
24-05-2025 10:00:00,43.8,46.159171982169454
24-05-2025 11:00:00,43.6,45.11928186390493
24-05-2025 12:00:00,43.4,42.79563692407502
24-05-2025 13:00:00,43.2,40.99324598616725
24-05-2025 14:00:00,41.06666667,42.81064138136857
24-05-2025 15:00:00,38.93333333,38.78579018089943
24-05-2025 16:00:00,36.8,38.39447846532208
24-05-2025 17:00:00,35.2,33.14615683937115
24-05-2025 18:00:00,33.6,32.82792214199532
24-05-2025 19:00:00,32.0,32.00675460987093
24-05-2025 20:00:00,31.46666667,31.5271841670804
24-05-2025 21:00:00,30.93333333,30.353586807582165
24-05-2025 22:00:00,30.4,31.202316785333082
24-05-2025 23:00:00,30.06666667,28.691424021052782
25-05-2025 00:00:00,29.73333333,29.549928877680127
25-05-2025 01:00:00,29.4,29.554957397459994
25-05-2025 02:00:00,31.33333333,31.996001639261753
25-05-2025 03:00:00,33.26666667,34.183324971995184
25-05-2025 04:00:00,35.2,33.751305569910194
25-05-2025 05:00:00,37.46666667,35.49051561679282
25-05-2025 06:00:00,39.73333333,41.379157640482994
25-05-2025 07:00:00,42.0,42.42806637034979
25-05-2025 08:00:00,43.2,42.23584590655442
25-05-2025 09:00:00,44.4,46.39809810024986
25-05-2025 10:00:00,45.6,45.74900491420243
25-05-2025 11:00:00,45.06666667,46.58576441173751
25-05-2025 12:00:00,44.53333333,44.62030646452594
25-05-2025 13:00:00,44.0,46.654528104774194
25-05-2025 14:00:00,41.53333333,43.79445490797773
25-05-2025 15:00:00,39.06666667,38.745966442068564
25-05-2025 16:00:00,36.6,37.85151764752509
25-05-2025 17:00:00,36.0,36.83133340843578
25-05-2025 18:00:00,35.4,37.16298657913658
25-05-2025 19:00:00,34.8,33.55704523870257
25-05-2025 20:00:00,33.93333333,34.81706241685157
25-05-2025 21:00:00,33.06666667,34.43006367416504
25-05-2025 22:00:00,32.2,29.934500498912968
25-05-2025 23:00:00,31.66666667,30.142466189601855
26-05-2025 00:00:00,31.13333333,28.506520480808817
26-05-2025 01:00:00,30.6,30.25296676754277
26-05-2025 02:00:00,32.23333333,33.157626913594186
26-05-2025 03:00:00,33.86666667,35.80191016584047
26-05-2025 04:00:00,35.5,35.59544431643799
26-05-2025 05:00:00,37.63333333,39.73121521326756
26-05-2025 06:00:00,39.76666667,37.98890527374331
26-05-2025 07:00:00,41.9,39.705808025401254
26-05-2025 08:00:00,43.03333333,42.96178021760996
26-05-2025 09:00:00,44.16666667,44.661396042754546
26-05-2025 10:00:00,45.3,45.25788464632361
26-05-2025 11:00:00,44.96666667,42.303515542545384
26-05-2025 12:00:00,44.63333333,44.518534403489454
26-05-2025 13:00:00,44.3,42.619663016955755
26-05-2025 14:00:00,41.76666667,42.62929745584292
26-05-2025 15:00:00,39.23333333,39.705562531677224
26-05-2025 16:00:00,36.7,35.48930495195913
26-05-2025 17:00:00,35.96666667,35.3047350685102
26-05-2025 18:00:00,35.23333333,33.86891993966644
26-05-2025 19:00:00,34.5,34.419260661003435
26-05-2025 20:00:00,33.7,34.93035530120695
26-05-2025 21:00:00,32.9,31.630248633512274
26-05-2025 22:00:00,32.1,32.7492815668526
26-05-2025 23:00:00,31.7,31.01695491052314
27-05-2025 00:00:00,31.3,30.27867022388348
27-05-2025 01:00:00,30.9,30.762130105709197
27-05-2025 02:00:00,31.4,30.06646482719554
27-05-2025 03:00:00,31.9,31.186823185171
27-05-2025 04:00:00,32.4,30.85696773798917
27-05-2025 05:00:00,34.0,36.53083747920379
27-05-2025 06:00:00,35.6,35.645424328057246
27-05-2025 07:00:00,37.2,36.2986568496969
27-05-2025 08:00:00,38.0,38.27563569519722
27-05-2025 09:00:00,38.8,38.655305949234005
27-05-2025 10:00:00,39.6,39.31536061971518
27-05-2025 11:00:00,39.33333333,40.12446491217789
27-05-2025 12:00:00,39.06666667,40.04244128154976
27-05-2025 13:00:00,38.8,38.11664121121085
27-05-2025 14:00:00,36.73333333,35.99159986295285
27-05-2025 15:00:00,34.66666667,34.31236207430487
27-05-2025 16:00:00,32.6,29.63480743424013
27-05-2025 17:00:00,29.66666667,27.71489119559837
27-05-2025 18:00:00,26.73333333,28.49405627666118
27-05-2025 19:00:00,23.8,25.918945735289462
27-05-2025 20:00:00,24.86666667,24.545873836426278
27-05-2025 21:00:00,25.93333333,26.67601837359767
27-05-2025 22:00:00,27.0,27.400933211129374
27-05-2025 23:00:00,26.06666667,30.03269062596849
28-05-2025 00:00:00,25.13333333,26.575500531489894
28-05-2025 01:00:00,24.2,24.035224465068833
28-05-2025 02:00:00,25.66666667,24.435798535088544
28-05-2025 03:00:00,27.13333333,25.064008472531558
28-05-2025 04:00:00,28.6,28.86208927991036
28-05-2025 05:00:00,30.13333333,29.159049048947494
28-05-2025 06:00:00,31.66666667,29.834607348886003
28-05-2025 07:00:00,33.2,32.36712477431951
28-05-2025 08:00:00,34.06666667,32.67348338077201
28-05-2025 09:00:00,34.93333333,37.106604904344195
28-05-2025 10:00:00,35.8,36.93567384193417
28-05-2025 11:00:00,34.73333333,34.72306346623417
28-05-2025 12:00:00,33.66666667,35.57303923636053
28-05-2025 13:00:00,32.6,32.699661071880584
28-05-2025 14:00:00,30.33333333,29.22388025666751
28-05-2025 15:00:00,28.06666667,30.02866096408723
28-05-2025 16:00:00,25.8,26.494190608969284
28-05-2025 17:00:00,25.86666667,24.530550284786994
28-05-2025 18:00:00,25.93333333,25.6881508094705
28-05-2025 19:00:00,26.0,24.872082686776825
28-05-2025 20:00:00,25.53333333,23.752096185564092
28-05-2025 21:00:00,25.06666667,26.25971134094119
28-05-2025 22:00:00,24.6,27.05959249777808
28-05-2025 23:00:00,24.66666667,22.865118364987698
29-05-2025 00:00:00,24.73333333,25.458515504333125
29-05-2025 01:00:00,24.8,23.961882457799742
29-05-2025 02:00:00,25.46666667,24.8391818591994
29-05-2025 03:00:00,26.13333333,25.370248091867534
29-05-2025 04:00:00,26.8,25.687060492606395
29-05-2025 05:00:00,28.2,28.262502562061933
29-05-2025 06:00:00,29.6,28.529621419948874
29-05-2025 07:00:00,31.0,31.348385766396788
29-05-2025 08:00:00,32.06666667,32.00195304255762
29-05-2025 09:00:00,33.13333333,32.82553522508423
29-05-2025 10:00:00,34.2,33.03093258584784
29-05-2025 11:00:00,34.0,33.25703882142241
29-05-2025 12:00:00,33.8,34.77304828739261
29-05-2025 13:00:00,33.6,34.24525056007979
29-05-2025 14:00:00,32.33333333,31.07410708502597
29-05-2025 15:00:00,31.06666667,31.194620406257673
29-05-2025 16:00:00,29.8,30.767890450099603
29-05-2025 17:00:00,29.06666667,26.91624197055554
29-05-2025 18:00:00,28.33333333,29.033256345460828
29-05-2025 19:00:00,27.6,26.746449029609675
29-05-2025 20:00:00,27.06666667,27.80167660694511
29-05-2025 21:00:00,26.53333333,25.550150060564278
29-05-2025 22:00:00,26.0,23.67506243526014
29-05-2025 23:00:00,24.46666667,22.370167097728938
30-05-2025 00:00:00,22.93333333,22.995273386223285
30-05-2025 01:00:00,21.4,21.73455847361895
30-05-2025 02:00:00,22.66666667,21.501781888135344
30-05-2025 03:00:00,23.93333333,24.755928664855656
30-05-2025 04:00:00,25.2,23.05973255210644
30-05-2025 05:00:00,27.13333333,27.048213417686043
30-05-2025 06:00:00,29.06666667,27.506710452749232
30-05-2025 07:00:00,31.0,30.160345015042758
30-05-2025 08:00:00,31.86666667,31.927722708741655
30-05-2025 09:00:00,32.73333333,31.62500201383459
30-05-2025 10:00:00,33.6,33.104639316784336
