Datetime,T2M,VQC
08-05-2025 01:00:00,27.6,25.969264894523388
08-05-2025 02:00:00,28.13333333,27.00127613706715
08-05-2025 03:00:00,28.66666667,26.150498393159044
08-05-2025 04:00:00,29.2,27.65749247144636
08-05-2025 05:00:00,31.93333333,29.1006382810015
08-05-2025 06:00:00,34.66666667,31.787133231936107
08-05-2025 07:00:00,37.4,33.16009833507402
08-05-2025 08:00:00,38.4,34.758464565783235
08-05-2025 09:00:00,39.4,35.01924606048275
08-05-2025 10:00:00,40.4,36.49036731455648
08-05-2025 11:00:00,40.0,39.23441911814059
08-05-2025 12:00:00,39.6,35.806782008771634
08-05-2025 13:00:00,39.2,40.816334125111254
08-05-2025 14:00:00,37.36666667,35.846734600871144
08-05-2025 15:00:00,35.53333333,33.66584086332365
08-05-2025 16:00:00,33.7,30.580933604060963
08-05-2025 17:00:00,32.96666667,31.88015926040691
08-05-2025 18:00:00,32.23333333,29.59622003456004
08-05-2025 19:00:00,31.5,29.762382057842494
08-05-2025 20:00:00,30.76666667,31.938064009500437
08-05-2025 21:00:00,30.03333333,28.123428197134768
08-05-2025 22:00:00,29.3,28.831365274003524
08-05-2025 23:00:00,28.9,26.388761677903723
09-05-2025 00:00:00,28.5,26.75132290331545
09-05-2025 01:00:00,28.1,28.316447047711836
09-05-2025 02:00:00,29.03333333,26.595421308232883
09-05-2025 03:00:00,29.96666667,30.24897860673539
09-05-2025 04:00:00,30.9,29.88687663218052
09-05-2025 05:00:00,32.36666667,29.735187587672463
09-05-2025 06:00:00,33.83333333,32.631846700283944
09-05-2025 07:00:00,35.3,34.50825225021877
09-05-2025 08:00:00,34.4,33.16538443055537
09-05-2025 09:00:00,33.5,29.486724185490942
09-05-2025 10:00:00,32.6,29.744571166158888
09-05-2025 11:00:00,31.7,29.503537355228865
09-05-2025 12:00:00,30.8,28.868260539019875
09-05-2025 13:00:00,29.9,28.818228325847265
09-05-2025 14:00:00,28.23333333,26.730235260903278
09-05-2025 15:00:00,26.56666667,23.61109224698272
09-05-2025 16:00:00,24.9,23.76063054585471
09-05-2025 17:00:00,24.7,23.78704697465445
09-05-2025 18:00:00,24.5,23.54637083529483
09-05-2025 19:00:00,24.3,23.83805939105594
09-05-2025 20:00:00,23.9,23.219011454606093
09-05-2025 21:00:00,23.5,22.492540401738342
09-05-2025 22:00:00,23.1,21.640902697432544
09-05-2025 23:00:00,22.76666667,19.94217727180446
10-05-2025 00:00:00,22.43333333,21.443676628914236
10-05-2025 01:00:00,22.1,20.936564253339228
10-05-2025 02:00:00,23.26666667,22.101656012041538
