Datetime,T2M,SVM
15-05-2025 18:00:00,29.56666667,28.8989899121041
15-05-2025 19:00:00,27.9,27.1987045623434
15-05-2025 20:00:00,27.23333333,28.0086162145714
15-05-2025 21:00:00,26.56666667,26.8707501484277
15-05-2025 22:00:00,25.9,24.3338367068064
15-05-2025 23:00:00,25.5,24.9842344262581
16-05-2025 00:00:00,25.1,26.1383282679364
16-05-2025 01:00:00,24.7,25.1160925097478
16-05-2025 02:00:00,26.4,27.0728293833123
16-05-2025 03:00:00,28.1,28.5530790774759
16-05-2025 04:00:00,29.8,31.7244187975262
16-05-2025 05:00:00,32.73333333,33.0126232495664
16-05-2025 06:00:00,35.66666667,35.2099183359403
16-05-2025 07:00:00,38.6,37.5164640229756
16-05-2025 08:00:00,39.2,39.4953418938769
16-05-2025 09:00:00,39.8,36.9121200643318
16-05-2025 10:00:00,40.4,40.1819463124019
16-05-2025 11:00:00,39.46666667,39.2231136632326
16-05-2025 12:00:00,38.53333333,36.9188696436572
16-05-2025 13:00:00,37.6,36.501661047717
16-05-2025 14:00:00,35.66666667,36.6246663790688
16-05-2025 15:00:00,33.73333333,34.0063151528851
16-05-2025 16:00:00,31.8,31.9204375806402
16-05-2025 17:00:00,30.46666667,30.8291419604195
16-05-2025 18:00:00,29.13333333,29.2429317700843
16-05-2025 19:00:00,27.8,29.2705748162594
16-05-2025 20:00:00,27.2,27.3460433773042
16-05-2025 21:00:00,26.6,24.8746189755772
16-05-2025 22:00:00,26,27.9287957858036
16-05-2025 23:00:00,25.4,25.8381925136823
17-05-2025 00:00:00,24.8,24.1027855832254
17-05-2025 01:00:00,24.2,22.7169550868585
17-05-2025 02:00:00,25.93333333,26.4017853536903
17-05-2025 03:00:00,27.66666667,27.5280268840451
17-05-2025 04:00:00,29.4,31.2625555952955
17-05-2025 05:00:00,32.33333333,31.924050316004
17-05-2025 06:00:00,35.26666667,34.2758643578807
17-05-2025 07:00:00,38.2,39.2599203792965
17-05-2025 08:00:00,38.93333333,40.028141629834
17-05-2025 09:00:00,39.66666667,39.8662176592621
17-05-2025 10:00:00,40.4,41.2002764511812
17-05-2025 11:00:00,40.06666667,40.0220746673787
17-05-2025 12:00:00,39.73333333,40.0100462492106
17-05-2025 13:00:00,39.4,40.7784358015663
17-05-2025 14:00:00,37.46666667,38.2065533007812
17-05-2025 15:00:00,35.53333333,35.3330451135169
17-05-2025 16:00:00,33.6,35.2001369434749
17-05-2025 17:00:00,31.26666667,28.4685320578147
17-05-2025 18:00:00,28.93333333,31.3613792162283
17-05-2025 19:00:00,26.6,24.5814819775844
17-05-2025 20:00:00,26,25.2580137634475
17-05-2025 21:00:00,25.4,25.3515857194516
17-05-2025 22:00:00,24.8,24.626681733058
17-05-2025 23:00:00,24.33333333,25.5241349314778
