date,Actual,y_pred
31-08-2024,300.212921142578,299.879516605741
01-09-2024,300.793579101563,300.649491029694
02-09-2024,300.770050048828,301.468665784873
03-09-2024,300.700927734375,300.433031178633
04-09-2024,300.112884521484,300.476450518252
05-09-2024,299.025329589844,300.765075613168
06-09-2024,298.903259277344,299.328281122562
07-09-2024,299.03271484375,299.31512233806
08-09-2024,299.704711914063,299.970426559343
09-09-2024,299.979949951172,300.446792308531
10-09-2024,300.376708984375,299.262695761748
11-09-2024,299.649322509766,299.310231686393
12-09-2024,299.573455810547,299.108479455663
13-09-2024,297.136047363281,299.328455781006
14-09-2024,297.195129394531,297.541519662204
15-09-2024,298.185729980469,298.297117440304
16-09-2024,298.746978759766,299.505670022656
17-09-2024,298.937744140625,299.176518905253
18-09-2024,299.664764404297,298.384684140472
19-09-2024,296.54150390625,300.203368508623
20-09-2024,298.165985107422,296.862027647238
21-09-2024,299.039764404297,297.444490211694
22-09-2024,300.0537109375,298.167430929919
23-09-2024,300.088104248047,299.066574905022
24-09-2024,300.73779296875,300.30064968437
25-09-2024,301.273803710938,300.053774631443
26-09-2024,299.934722900391,300.205269084972
27-09-2024,299.627136230469,299.612463880972
28-09-2024,297.387176513672,299.57645390523
29-09-2024,297.669372558594,296.83627702955
30-09-2024,298.742401123047,297.781746045421
01-10-2024,298.956665039063,298.225753099456
02-10-2024,299.849548339844,297.709189147592
03-10-2024,299.680603027344,299.139315097091
04-10-2024,298.852355957031,299.929776094287
05-10-2024,299.240417480469,299.16603925284
06-10-2024,298.374786376953,300.131550821638
07-10-2024,297.130249023438,299.026013032362
08-10-2024,297.149169921875,297.186553060813
09-10-2024,296.896881103516,297.339324977956
10-10-2024,296.121704101563,297.012489897028
11-10-2024,294.484069824219,296.846669080169
12-10-2024,294.599365234375,295.375326315757
13-10-2024,294.023406982422,294.58876301548
14-10-2024,294.542816162109,293.586327137946
15-10-2024,293.537475585938,294.351676241505
16-10-2024,293.460388183594,294.614925380957
17-10-2024,295.253112792969,294.759466831364
18-10-2024,294.322448730469,295.17644468308
19-10-2024,294.917541503906,294.88256926815
20-10-2024,295.319488525391,293.591180411411
21-10-2024,294.751159667969,294.316763451271
22-10-2024,294.548706054688,293.871173357403
23-10-2024,295.135162353516,294.612119256553
24-10-2024,294.5693359375,294.954441343091
25-10-2024,293.214050292969,294.213591226725
26-10-2024,292.513397216797,292.684939414391
27-10-2024,293.761138916016,293.210795692526
28-10-2024,294.486755371094,293.710266667196
29-10-2024,294.865356445313,293.13242999904
30-10-2024,295.148803710938,294.620523270782
31-10-2024,295.832855224609,295.098760263848
01-11-2024,293.271057128906,295.564909379492
02-11-2024,291.639404296875,293.292857039007
03-11-2024,291.548217773438,291.437709828155
04-11-2024,291.439270019531,290.749703890097
05-11-2024,291.348083496094,291.0159083755
06-11-2024,291.738403320313,289.693826841389
07-11-2024,292.507934570313,290.380076628259
08-11-2024,293.346405029297,292.591084114565
09-11-2024,293.603820800781,293.207875088686
10-11-2024,293.808471679688,292.249687464948
11-11-2024,292.651733398438,292.706444403229
12-11-2024,292.541076660156,291.545786417476
13-11-2024,291.631591796875,291.066495319664
14-11-2024,290.674957275391,290.70925196635
15-11-2024,291.101287841797,290.528166238314
16-11-2024,290.114349365234,291.441696063673
17-11-2024,290.618041992188,291.366099521002
18-11-2024,288.803588867188,290.506215488215
19-11-2024,288.111267089844,289.277266957002
20-11-2024,286.841857910156,287.015102218735
21-11-2024,286.796722412109,286.833239050565
22-11-2024,286.931121826172,286.941462248149
23-11-2024,287.154602050781,288.080711525344
24-11-2024,287.519561767578,287.549620207365
25-11-2024,288.203979492188,287.02675819373
26-11-2024,287.313140869141,287.362701192924
27-11-2024,286.953857421875,286.594641968222
28-11-2024,285.714599609375,286.581558744435
time_forecast,Actual_forecast,Forecast
29-11-2024,285.480285644531,285.819183349609
30-11-2024,285.862060546875,286.815063476563
01-12-2024,286.993286132813,286.379730224609
02-12-2024,286.43701171875,286.298278808594
03-12-2024,286.279968261719,286.393127441406
04-12-2024,288.003540039063,286.679779052734
05-12-2024,285.213928222656,286.498718261719
06-12-2024,284.382843017578,286.056701660156
07-12-2024,283.691650390625,285.712524414063
08-12-2024,283.777160644531,284.491180419922
