date,y_true,y_pred
30-08-2024,100487.1796875,100718.662442727
31-08-2024,100492.421875,100580.4345033352
01-09-2024,100375.7109375,100478.59445618933
02-09-2024,100501.90625,100442.40105224501
03-09-2024,100494.90625,100507.99700894339
04-09-2024,100632.0546875,100485.05538001253
05-09-2024,100448.15625,100637.0519642728
06-09-2024,100464.875,100417.42596550651
07-09-2024,100537.1484375,100374.8852561422
08-09-2024,100603.828125,100456.27590518817
09-09-2024,100474.171875,100538.22242357198
10-09-2024,100418.7109375,100512.33800499998
11-09-2024,100543.6875,100442.96323413082
12-09-2024,100689.890625,100503.0668803728
13-09-2024,100669.609375,100628.38345002856
14-09-2024,100564.484375,100665.4257011741
15-09-2024,100538.5703125,100574.30249423445
16-09-2024,100593.5625,100547.23212936167
17-09-2024,100616.28125,100630.98304556077
18-09-2024,100437.859375,100565.76714270897
19-09-2024,100586.4375,100457.94432014042
20-09-2024,100513.859375,100633.1054250083
21-09-2024,100484.5859375,100491.6107508681
22-09-2024,100478.3828125,100450.416479286
23-09-2024,100377.21875,100477.61588598335
24-09-2024,100303.75,100457.14437976475
25-09-2024,100336.125,100349.74991753387
26-09-2024,100427.203125,100369.58327129204
27-09-2024,100614.9453125,100400.82622235043
28-09-2024,100780.4140625,100543.49248715029
29-09-2024,100920.34375,100700.66219790684
30-09-2024,100969.4140625,100848.21462221371
01-10-2024,100799.140625,100880.37115217457
02-10-2024,100750.6875,100772.28259412016
03-10-2024,100680.8125,100783.32691063141
04-10-2024,100668.015625,100742.85815769856
05-10-2024,100721.7890625,100756.16338349531
06-10-2024,100749.8359375,100705.87138159056
07-10-2024,100935.5,100742.87275960996
08-10-2024,101028.5,100976.0522177027
09-10-2024,100905.328125,101078.40645363748
10-10-2024,100792.3125,100952.04011786942
11-10-2024,100729.234375,100915.48415005482
12-10-2024,100810.3828125,100819.44060149565
13-10-2024,100849.7890625,100843.92752472372
14-10-2024,100758.828125,100840.23272190474
15-10-2024,100672.5859375,100760.8219946393
16-10-2024,100586.953125,100690.30654261238
17-10-2024,100598.46875,100535.40956714888
18-10-2024,100690.46875,100528.2970028399
19-10-2024,100830.671875,100697.68192069491
20-10-2024,101008.296875,100853.9959234741
21-10-2024,101001.0390625,100983.29382911211
22-10-2024,101014.078125,101007.81333254393
23-10-2024,100876.3515625,101087.57081267457
24-10-2024,100794.46875,100941.33060766937
25-10-2024,100785.8203125,100913.66796146362
26-10-2024,100809.40625,100819.12277245318
27-10-2024,100769.6875,100776.25975632071
28-10-2024,100666.1875,100764.12304077762
29-10-2024,100755.1328125,100614.90519763106
30-10-2024,100793.421875,100731.88289374624
31-10-2024,100932.6953125,100724.694352273
01-11-2024,101056.8046875,100849.97027886199
02-11-2024,101126.4296875,100952.13193197135
03-11-2024,101141.78125,101014.55528573816
04-11-2024,101057.7734375,101130.68188319007
05-11-2024,101068.4375,101081.65095947462
06-11-2024,101014.609375,101138.44608377806
07-11-2024,100967.7109375,101034.56445805477
08-11-2024,101020.0,100980.76998019827
09-11-2024,101053.25,101021.43457267324
10-11-2024,101056.5546875,101068.57211295866
11-11-2024,100948.96875,101045.7253040611
12-11-2024,100814.359375,100920.10192460644
13-11-2024,100761.890625,100785.48613074714
14-11-2024,100914.5546875,100732.0380030759
15-11-2024,101018.578125,100926.52352291017
16-11-2024,101002.8671875,101001.83953990685
17-11-2024,100999.265625,101041.88525771322
18-11-2024,101000.921875,100965.48840356203
19-11-2024,101123.796875,101023.53908125877
20-11-2024,101111.625,101042.49676403214
21-11-2024,101037.953125,101160.42035577918
22-11-2024,101074.3515625,101023.265453585
23-11-2024,101092.9921875,101033.33211871794
24-11-2024,101179.6015625,101034.11770785655
25-11-2024,101031.3125,101142.77614166104
26-11-2024,100860.15625,101047.57223196774
27-11-2024,100733.4453125,100927.69154220763
28-11-2024,100656.8203125,100814.97937196231
time_forecast,Actual_forecast,Forecast
29-11-2024,100602.328125,100742.3828125
30-11-2024,100261.5234375,100645.7421875
01-12-2024,100082.7734375,100475.0
02-12-2024,100398.609375,100311.1328125
03-12-2024,100784.375,100535.2890625
04-12-2024,100933.484375,100763.6953125
05-12-2024,101035.1796875,100807.6953125
06-12-2024,101055.6171875,100923.75
07-12-2024,101004.328125,100962.3984375
08-12-2024,101044.4765625,100990.890625
