date,Actual,y_pred
30-08-2024,299.69903564453125,300.05339599609374
31-08-2024,299.0879211425781,299.8414056396484
01-09-2024,300.2935791015625,299.6064167785645
02-09-2024,299.6138000488281,300.02898403167717
03-09-2024,299.966552734375,299.6950012683868
04-09-2024,299.9878845214844,299.9969009757042
05-09-2024,300.21282958984375,300.1280391961336
06-09-2024,300.32513427734375,300.2258179102838
07-09-2024,300.17333984375,300.29499423105267
08-09-2024,300.9234619140625,300.2208346015122
09-09-2024,300.7455749511719,300.6647122548451
10-09-2024,300.845458984375,300.5850765495323
11-09-2024,300.7743225097656,300.861105385782
12-09-2024,301.0265808105469,300.73901690554743
13-09-2024,301.38604736328125,300.859880049766
14-09-2024,301.50762939453125,301.08164557199245
15-09-2024,301.02947998046875,301.346144152139
16-09-2024,301.2626037597656,301.20884975228773
17-09-2024,301.312744140625,301.23744603003615
18-09-2024,301.3678894042969,301.40125377301536
19-09-2024,300.57275390625,301.2096064064217
20-09-2024,301.1347351074219,300.8013774732733
21-09-2024,300.3678894042969,300.92761879831437
22-09-2024,300.7724609375,300.59027250938027
23-09-2024,300.3537292480469,300.6521706295938
24-09-2024,300.31591796875,300.4798094297149
25-09-2024,300.3050537109375,300.4176134199424
26-09-2024,300.0128479003906,300.3602272768709
27-09-2024,300.84588623046875,300.1870872667352
28-09-2024,300.7621765136719,300.6497533162623
29-09-2024,300.95062255859375,300.81690544129833
30-09-2024,300.5236511230469,300.91860162736043
01-10-2024,300.5191650390625,300.7086027097781
02-10-2024,300.66204833984375,300.4508175718844
03-10-2024,300.24310302734375,300.7120517775461
04-10-2024,300.00860595703125,300.32533247329627
05-10-2024,299.52166748046875,300.22334627880036
06-10-2024,300.2185363769531,299.77202478478387
07-10-2024,300.4427490234375,300.23224246554105
08-10-2024,299.946044921875,300.37846590677293
09-10-2024,300.0375061035156,299.9925292396501
10-10-2024,299.4029541015625,300.0422387266125
11-10-2024,299.04656982421875,299.5558511030649
12-10-2024,299.786865234375,299.31231343716195
13-10-2024,300.2109069824219,299.5223225412504
14-10-2024,299.2928161621094,299.92392665935574
15-10-2024,298.9437255859375,299.302856798716
16-10-2024,298.27288818359375,299.1393102626112
17-10-2024,298.59686279296875,298.56143826336466
18-10-2024,299.60369873046875,298.63741292603913
19-10-2024,299.63629150390625,299.1651959249981
20-10-2024,299.2569885253906,299.41948776406105
21-10-2024,299.84490966796875,299.2700064480458
22-10-2024,299.5487060546875,299.6198226460929
23-10-2024,299.3851623535156,299.6224081833002
24-10-2024,299.9912109375,299.4895514988032
25-10-2024,299.65155029296875,299.80841759138764
26-10-2024,299.3258972167969,299.6661505348493
27-10-2024,299.9486389160156,299.44293779127366
28-10-2024,300.14300537109375,299.6318893175764
29-10-2024,300.6466064453125,299.97704992275254
30-10-2024,300.8363037109375,300.28423214421287
31-10-2024,300.1453552246094,300.6507845817925
01-11-2024,299.33355712890625,300.32024663946936
02-11-2024,299.389404296875,299.79949100987545
03-11-2024,298.8919677734375,299.6836944903167
04-11-2024,299.40802001953125,299.2554735044563
05-11-2024,298.87933349609375,299.2961949720922
06-11-2024,298.7696533203125,298.91780083111996
07-11-2024,299.4141845703125,298.72832132646494
08-11-2024,299.8151550292969,299.1132514928956
09-11-2024,299.21319580078125,299.47156642728896
10-11-2024,298.7147216796875,299.2892357335526
11-11-2024,298.8704833984375,298.9724663509457
12-11-2024,298.94732666015625,298.94719796877564
13-11-2024,299.037841796875,298.94217002199196
14-11-2024,299.0499572753906,298.962599806533
15-11-2024,298.7262878417969,299.0812305555834
16-11-2024,299.1455993652344,298.8404614909063
17-11-2024,299.2430419921875,299.09871892091405
18-11-2024,299.2723388671875,299.13545642701365
19-11-2024,298.54876708984375,299.18619284516257
20-11-2024,297.93560791015625,298.714454814536
21-11-2024,297.8904724121094,298.2595041358044
22-11-2024,296.9623718261719,297.9838132825173
23-11-2024,297.81085205078125,297.27719589938806
24-11-2024,298.0820617675781,297.66805012278314
25-11-2024,298.2977294921875,297.7303521672827
26-11-2024,299.1881408691406,298.1081718403058
27-11-2024,299.641357421875,298.65352939292467
28-11-2024,298.308349609375,299.1062432360997
time_forecast,Actual_forecast,Forecast
29-11-2024,298.04278564453125,298.2332763671875
30-11-2024,297.549560546875,298.0157775878906
01-12-2024,299.2745361328125,297.86639404296875
02-12-2024,299.24951171875,298.5594787597656
03-12-2024,299.56121826171875,298.5570068359375
04-12-2024,298.7847900390625,298.90264892578125
05-12-2024,298.65142822265625,298.7198181152344
06-12-2024,298.3828430175781,298.62060546875
07-12-2024,298.566650390625,298.46746826171875
08-12-2024,297.30841064453125,298.499755859375
