date,y_true,y_pred
09-09-2024,300.74557,300.54935
10-09-2024,300.84546,300.5636
11-09-2024,300.77432,300.68533
12-09-2024,301.02658,300.6698
13-09-2024,301.38605,300.8232
14-09-2024,301.50763,301.05188
15-09-2024,301.02948,301.21707
16-09-2024,301.2626,301.02277
17-09-2024,301.31274,301.10696
18-09-2024,301.3679,301.17307
19-09-2024,300.57275,301.2527
20-09-2024,301.13474,300.84805
21-09-2024,300.3679,301.0611
22-09-2024,300.77246,300.67032
23-09-2024,300.35373,300.82034
24-09-2024,300.31592,300.546
25-09-2024,300.30505,300.5444
26-09-2024,300.01285,300.37927
27-09-2024,300.8459,300.28693
28-09-2024,300.76218,300.58252
29-09-2024,300.95062,300.61755
30-09-2024,300.52365,300.74115
01-10-2024,300.51917,300.5565
02-10-2024,300.66205,300.50943
03-10-2024,300.2431,300.6058
04-10-2024,300.0086,300.44208
05-10-2024,299.52167,300.24677
06-10-2024,300.21854,299.9692
07-10-2024,300.44275,300.20682
08-10-2024,299.94604,300.33884
09-10-2024,300.0375,300.19455
10-10-2024,299.40295,300.10397
11-10-2024,299.04657,299.72687
12-10-2024,299.78687,299.44485
13-10-2024,300.2109,299.7499
14-10-2024,299.29282,300.13992
15-10-2024,298.94373,299.76184
16-10-2024,298.2729,299.35468
17-10-2024,298.59686,298.69666
18-10-2024,299.6037,298.77057
19-10-2024,299.6363,299.4417
20-10-2024,299.257,299.74576
21-10-2024,299.8449,299.49698
22-10-2024,299.5487,299.62854
23-10-2024,299.38516,299.4912
24-10-2024,299.9912,299.41467
25-10-2024,299.65155,299.7927
26-10-2024,299.3259,299.75308
27-10-2024,299.94864,299.5226
28-10-2024,300.143,299.81174
29-10-2024,300.6466,299.94998
30-10-2024,300.8363,300.3212
31-10-2024,300.14536,300.5597
01-11-2024,299.33356,300.25836
02-11-2024,299.3894,299.65833
03-11-2024,298.89197,299.65607
04-11-2024,299.40802,299.45425
05-11-2024,298.87933,299.74353
06-11-2024,298.76965,299.3923
07-11-2024,299.41418,299.2258
08-11-2024,299.81516,299.26526
09-11-2024,299.2132,299.69504
10-11-2024,298.71472,299.38956
11-11-2024,298.87048,298.98868
12-11-2024,298.94733,298.887
13-11-2024,299.03784,298.96985
14-11-2024,299.04996,299.17938
15-11-2024,298.7263,299.25833
16-11-2024,299.1456,298.88785
17-11-2024,299.24304,299.02457
18-11-2024,299.27234,299.17783
19-11-2024,298.54877,299.31036
20-11-2024,297.9356,298.75964
21-11-2024,297.89047,298.362
22-11-2024,296.96237,298.02496
23-11-2024,297.81085,297.46228
24-11-2024,298.08206,297.85013
25-11-2024,298.29773,298.1626
26-11-2024,299.18814,298.44962
27-11-2024,299.64136,298.75568
28-11-2024,298.30835,299.10077
29-11-2024,298.0428,298.30002
30-11-2024,297.54956,298.068
01-12-2024,299.27454,297.7495
02-12-2024,299.2495,298.7998
03-12-2024,299.56122,299.075
04-12-2024,298.7848,299.65182
05-12-2024,298.65143,298.6883
06-12-2024,298.38284,298.6542
07-12-2024,298.56665,298.1232
08-12-2024,297.3084,298.72754
09-12-2024,298.1741,297.833
10-12-2024,298.62393,298.22214
11-12-2024,299.5255,298.4495
12-12-2024,299.35217,299.2178
13-12-2024,298.928,299.12717
14-12-2024,297.37476,299.02005
15-12-2024,296.6907,297.63712
16-12-2024,297.01685,297.09015
17-12-2024,298.25644,297.17145
18-12-2024,296.7979,298.13962
19-12-2024,298.24567,297.49326
20-12-2024,298.1168,298.25708
21-12-2024,297.65796,298.0485
time,Actual,predicted
22-12-2024,298.22382,297.8879
23-12-2024,296.8376,297.95496
24-12-2024,298.30682,297.45456
25-12-2024,296.85413,297.9003
26-12-2024,297.94565,297.39572
27-12-2024,298.92508,298.0159
28-12-2024,298.05838,298.36542
29-12-2024,298.22858,298.34952
30-12-2024,298.8454,298.04514
31-12-2024,298.49637,298.6514
