date,Actual,y_pred
30-08-2024,85.34892272949219,80.79789642333984
31-08-2024,90.28561401367188,83.80698150634765
01-09-2024,77.50959014892578,86.89886596679688
02-09-2024,89.26596069335938,83.10763221740723
03-09-2024,88.03199768066406,85.31636045455933
04-09-2024,92.2317886352539,85.96054136753082
05-09-2024,90.3447494506836,92.5623673903942
06-09-2024,90.03483581542969,93.06958727985621
07-09-2024,83.60354614257812,90.44282331816851
08-09-2024,79.46305084228516,86.50405894065275
09-09-2024,72.03567504882812,81.1134547432093
10-09-2024,74.75021362304688,76.98888866482883
11-09-2024,70.98592376708984,76.04564042135115
12-09-2024,72.29866027832031,74.93774563583756
13-09-2024,88.73284912109375,74.0549446105957
14-09-2024,92.33888244628906,83.0553609085083
15-09-2024,93.87250518798828,87.38990683555602
16-09-2024,78.6500015258789,91.87470795869828
17-09-2024,85.40119934082031,86.0092187589407
18-09-2024,88.84716033935547,85.89583473876118
19-09-2024,89.48499298095703,86.8497737744078
20-09-2024,86.4037094116211,86.90985375304706
21-09-2024,93.91926574707031,88.70321375533706
22-09-2024,84.80916595458984,92.17124042514538
23-09-2024,87.76465606689453,87.24958281519692
24-09-2024,91.0018310546875,87.76760352375122
25-09-2024,89.15083312988281,90.1803332275302
26-09-2024,92.98770141601562,89.74695219115546
27-09-2024,89.41542053222656,92.11728628692128
28-09-2024,91.98255157470703,89.58600869102104
29-09-2024,87.34231567382812,90.9492122525187
30-09-2024,87.80453491210938,89.54411370293884
01-10-2024,87.71228790283203,87.43137614024124
02-10-2024,90.11228942871094,88.55088424751492
03-10-2024,81.34339904785156,89.40058452657856
04-10-2024,86.40121459960938,87.15048142471909
05-10-2024,87.9906997680664,84.67532856731862
06-10-2024,92.62580108642578,86.92444129548406
07-10-2024,90.56420135498047,88.09421506585133
08-10-2024,92.12771606445312,91.40263571039924
09-10-2024,92.75605773925781,90.44675713253089
10-10-2024,91.79723358154297,91.71994158291866
11-10-2024,93.31986999511719,90.19188016790189
12-10-2024,89.91117095947266,93.52190855427115
13-10-2024,88.56322479248047,90.70070555510766
14-10-2024,94.63043975830078,89.66469008552018
15-10-2024,92.2588882446289,92.34845225652296
16-10-2024,94.7897720336914,93.63816605091272
17-10-2024,94.3187255859375,93.81291210532322
18-10-2024,93.84687805175781,93.65676202088694
19-10-2024,93.78553009033203,92.37071230851188
20-10-2024,94.50818634033203,92.25225977154506
21-10-2024,92.32123565673828,94.52747302690098
22-10-2024,93.26892852783203,94.56802046536617
23-10-2024,93.35611724853516,93.37369807302365
24-10-2024,91.25946044921875,92.89881428047573
25-10-2024,91.23681640625,92.7470390245658
26-10-2024,89.21358489990234,91.59910220543605
27-10-2024,89.63233947753906,89.891041284204
28-10-2024,91.24118041992188,91.03086603090203
29-10-2024,92.46762084960938,91.9320005363601
30-10-2024,93.49044799804688,93.68317795353961
31-10-2024,91.36688995361328,93.17826679645354
01-11-2024,94.83978271484375,93.01166251494269
02-11-2024,93.62269592285156,93.19002198691503
03-11-2024,93.77592468261719,92.09722291108471
04-11-2024,86.55120849609375,90.17216484871881
05-11-2024,85.85645294189453,89.48491503363383
06-11-2024,85.9903793334961,87.90942708943436
07-11-2024,88.61835479736328,87.95170120696835
08-11-2024,83.72999572753906,88.21926258430341
09-11-2024,85.4944076538086,85.90318358678714
10-11-2024,84.81116485595703,86.19233336880127
11-11-2024,84.37606048583984,85.10187423314392
12-11-2024,92.6739730834961,83.26248820964798
13-11-2024,92.71604919433594,88.24827599305141
14-11-2024,91.30762481689453,89.38668520523778
15-11-2024,92.9874496459961,93.27737428600842
16-11-2024,90.07234191894531,93.21046723794382
17-11-2024,83.11334228515625,90.37976815306723
18-11-2024,81.96331024169922,85.25953711333557
19-11-2024,80.37496948242188,85.11221615897631
20-11-2024,80.1724853515625,82.78749410470587
21-11-2024,78.1989517211914,81.33156311392979
22-11-2024,83.69483947753906,80.44465400964167
23-11-2024,89.12385559082031,82.7011096020799
24-11-2024,87.34615325927734,86.20188376100816
25-11-2024,82.9753189086914,86.20571061128345
26-11-2024,87.71968841552734,83.55028599496163
27-11-2024,77.5643539428711,85.85929683264699
28-11-2024,80.14974975585938,82.08808010739541
time_forecast,Actual_forecast,Forecast
29-11-2024,93.34961700439453,86.43022918701172
30-11-2024,93.34770202636719,95.83012390136719
01-12-2024,87.76936340332031,95.02111053466797
02-12-2024,89.74359130859375,87.57020568847656
03-12-2024,87.70947265625,88.08210754394531
04-12-2024,92.91595458984375,86.69656372070312
05-12-2024,96.37359619140625,93.05162048339844
06-12-2024,94.5630874633789,97.34722900390625
07-12-2024,94.19450378417969,94.3637924194336
08-12-2024,93.87357330322266,93.192138671875
