date,Actual,y_pred
31-08-2024,300.2129211425781,298.946753560925
01-09-2024,300.7935791015625,299.7092504367652
02-09-2024,300.7700500488281,300.7927294722051
03-09-2024,300.700927734375,300.4714756083927
04-09-2024,300.1128845214844,300.3846648521301
05-09-2024,299.02532958984375,299.9452572259791
06-09-2024,298.90325927734375,299.4842678598388
07-09-2024,299.03271484375,299.66364314558393
08-09-2024,299.7047119140625,299.5864490249046
09-09-2024,299.9799499511719,299.53733521084547
10-09-2024,300.376708984375,299.88341822490514
11-09-2024,299.6493225097656,300.2313974189546
12-09-2024,299.5734558105469,299.7689379182733
13-09-2024,297.13604736328125,299.7802399796812
14-09-2024,297.19512939453125,298.3277663684989
15-09-2024,298.18572998046875,297.93563812033767
16-09-2024,298.7469787597656,298.94833282062206
17-09-2024,298.937744140625,298.73313427226316
18-09-2024,299.6647644042969,298.97980731121874
19-09-2024,296.54150390625,298.9250556017601
20-09-2024,298.1659851074219,296.888694844944
21-09-2024,299.0397644042969,298.36594736353186
22-09-2024,300.0537109375,298.4961779181632
23-09-2024,300.0881042480469,299.2066048414337
24-09-2024,300.73779296875,299.64845998605296
25-09-2024,301.2738037109375,300.18631938611617
26-09-2024,299.9347229003906,300.6777259367711
27-09-2024,299.62713623046875,300.16774765390204
28-09-2024,297.3871765136719,300.0274434435343
29-09-2024,297.66937255859375,298.0389859594497
30-09-2024,298.7424011230469,297.9960845276648
01-10-2024,298.9566650390625,298.8805909375984
02-10-2024,299.84954833984375,298.9036582557777
03-10-2024,299.68060302734375,299.60957018112504
04-10-2024,298.85235595703125,299.2877841470145
05-10-2024,299.24041748046875,298.9338535231755
06-10-2024,298.3747863769531,298.83139104643413
07-10-2024,297.1302490234375,298.26000095833774
08-10-2024,297.149169921875,297.3400904282242
09-10-2024,296.8968811035156,297.561450785527
10-10-2024,296.1217041015625,297.0171512629344
11-10-2024,294.48406982421875,296.22637367363484
12-10-2024,294.599365234375,295.0121579847413
13-10-2024,294.0234069824219,294.89035159181174
14-10-2024,294.5428161621094,294.16556487495933
15-10-2024,293.5374755859375,294.3748603180913
16-10-2024,293.46038818359375,293.4649900927468
17-10-2024,295.25311279296875,293.29262016063245
18-10-2024,294.32244873046875,294.6710280509733
19-10-2024,294.91754150390625,294.0750547765106
20-10-2024,295.3194885253906,294.4336081623505
21-10-2024,294.75115966796875,294.83468605668617
22-10-2024,294.5487060546875,294.17810965321866
23-10-2024,295.1351623535156,294.2211006970237
24-10-2024,294.5693359375,294.5640937649955
25-10-2024,293.21405029296875,294.5675954316576
26-10-2024,292.5133972167969,293.22051120027913
27-10-2024,293.7611389160156,292.6549279266506
28-10-2024,294.48675537109375,293.4569958012077
29-10-2024,294.8653564453125,294.00925188812744
30-10-2024,295.1488037109375,294.04963327676353
31-10-2024,295.8328552246094,294.203096284229
01-11-2024,293.27105712890625,294.7819618701784
02-11-2024,291.639404296875,293.5229285936995
03-11-2024,291.5482177734375,292.25774431528015
04-11-2024,291.43927001953125,292.12112845336094
05-11-2024,291.34808349609375,291.49981583006627
06-11-2024,291.7384033203125,291.2466367686426
07-11-2024,292.5079345703125,291.13784110828095
08-11-2024,293.3464050292969,291.6000593675865
09-11-2024,293.60382080078125,292.2964616301266
10-11-2024,293.8084716796875,292.4321709271162
11-11-2024,292.6517333984375,292.58686742390125
12-11-2024,292.54107666015625,292.0206354770503
13-11-2024,291.631591796875,292.24863762809804
14-11-2024,290.6749572753906,291.2717762868005
15-11-2024,291.1012878417969,290.6254517688924
16-11-2024,290.1143493652344,291.0835699406467
17-11-2024,290.6180419921875,290.1015119662368
18-11-2024,288.8035888671875,290.07372615681385
19-11-2024,288.11126708984375,288.73963015553505
20-11-2024,286.84185791015625,288.16339490950634
21-11-2024,286.7967224121094,287.3162034070343
22-11-2024,286.9311218261719,286.7337901469709
23-11-2024,287.15460205078125,287.16834970685346
24-11-2024,287.5195617675781,286.9489202361714
25-11-2024,288.2039794921875,286.90756295872796
26-11-2024,287.3131408691406,287.2072698292918
27-11-2024,286.953857421875,286.4654982014722
28-11-2024,285.714599609375,285.9438603782061
time_forecast,Actual_forecast,Forecast
29-11-2024,285.48028564453125,286.9117431640625
30-11-2024,285.862060546875,286.58721923828125
01-12-2024,286.9932861328125,286.1590576171875
02-12-2024,286.43701171875,286.7156982421875
03-12-2024,286.27996826171875,286.2788391113281
04-12-2024,288.0035400390625,286.0800476074219
05-12-2024,285.21392822265625,287.7053527832031
06-12-2024,284.3828430175781,285.2565002441406
07-12-2024,283.691650390625,284.6556396484375
08-12-2024,283.77716064453125,283.9065246582031
