Datetime,T2M,QSVM
08-05-2025 01:00:00,27.6,28.265375541041394
08-05-2025 02:00:00,28.13333333,27.7314741631852
08-05-2025 03:00:00,28.66666667,29.227431212401747
08-05-2025 04:00:00,29.2,32.06500848017807
08-05-2025 05:00:00,31.93333333,30.554481482845652
08-05-2025 06:00:00,34.66666667,33.30515855630642
08-05-2025 07:00:00,37.4,39.180222910703364
08-05-2025 08:00:00,38.4,38.801323557257966
08-05-2025 09:00:00,39.4,36.88322118000582
08-05-2025 10:00:00,40.4,40.23204340614126
08-05-2025 11:00:00,40.0,39.27692901545677
08-05-2025 12:00:00,39.6,37.38197984056768
08-05-2025 13:00:00,39.2,41.098702578132155
08-05-2025 14:00:00,37.36666667,33.22200045299746
08-05-2025 15:00:00,35.53333333,31.582709553047767
08-05-2025 16:00:00,33.7,31.524886038638112
08-05-2025 17:00:00,32.96666667,30.840894302623436
08-05-2025 18:00:00,32.23333333,32.094424887119615
08-05-2025 19:00:00,31.5,29.25122360809202
08-05-2025 20:00:00,30.76666667,28.885230733441016
08-05-2025 21:00:00,30.03333333,32.611264036692894
08-05-2025 22:00:00,29.3,29.058701738669377
08-05-2025 23:00:00,28.9,28.26097633798925
09-05-2025 00:00:00,28.5,25.127786974232034
09-05-2025 01:00:00,28.1,27.51476967886677
09-05-2025 02:00:00,29.03333333,28.522399924404567
09-05-2025 03:00:00,29.96666667,28.180617786260207
09-05-2025 04:00:00,30.9,31.66528417746732
09-05-2025 05:00:00,32.36666667,30.331241755039215
09-05-2025 06:00:00,33.83333333,33.16257325192574
09-05-2025 07:00:00,35.3,34.207472992974786
09-05-2025 08:00:00,34.4,38.17677905885021
09-05-2025 09:00:00,33.5,32.02401952152417
09-05-2025 10:00:00,32.6,29.50837407620999
09-05-2025 11:00:00,31.7,32.82555912162006
09-05-2025 12:00:00,30.8,27.795668568821956
09-05-2025 13:00:00,29.9,30.27019503300156
09-05-2025 14:00:00,28.23333333,23.865950590414574
09-05-2025 15:00:00,26.56666667,22.77497445009937
09-05-2025 16:00:00,24.9,25.143349110346584
09-05-2025 17:00:00,24.7,26.17692042615248
09-05-2025 18:00:00,24.5,24.775534545034194
09-05-2025 19:00:00,24.3,24.217175487832964
09-05-2025 20:00:00,23.9,23.31849871955876
09-05-2025 21:00:00,23.5,20.305741490258402
09-05-2025 22:00:00,23.1,21.255063428960227
09-05-2025 23:00:00,22.76666667,20.786117164438377
10-05-2025 00:00:00,22.43333333,24.5014599040078
10-05-2025 01:00:00,22.1,22.59527615085547
10-05-2025 02:00:00,23.26666667,19.400470539299597
10-05-2025 03:00:00,24.43333333,24.184813535495973
10-05-2025 04:00:00,25.6,23.92776280242339
10-05-2025 05:00:00,28.43333333,27.196450435638866
10-05-2025 06:00:00,31.26666667,32.08393054972085
10-05-2025 07:00:00,34.1,36.208858000350176
10-05-2025 08:00:00,34.2,35.682549401287055
10-05-2025 09:00:00,34.3,32.10284852473744
10-05-2025 10:00:00,34.4,33.889132297768974
10-05-2025 11:00:00,34.26666667,34.151565954057396
10-05-2025 12:00:00,34.13333333,35.752157392450755
10-05-2025 13:00:00,34.0,32.24124156410361
10-05-2025 14:00:00,32.76666667,31.66255760996026
10-05-2025 15:00:00,31.53333333,28.61704494991388
10-05-2025 16:00:00,30.3,27.52296684575577
10-05-2025 17:00:00,29.7,30.71266010200315
10-05-2025 18:00:00,29.1,32.20287299832788
10-05-2025 19:00:00,28.5,27.47943496214485
10-05-2025 20:00:00,27.56666667,29.17560359172712
10-05-2025 21:00:00,26.63333333,26.79809827115571
10-05-2025 22:00:00,25.7,24.702556010080624
10-05-2025 23:00:00,25.7,26.191477484767596
11-05-2025 00:00:00,25.7,29.039311365058566
11-05-2025 01:00:00,25.7,24.55517742764713
11-05-2025 02:00:00,26.06666667,29.089424052748726
11-05-2025 03:00:00,26.43333333,21.065897596940363
11-05-2025 04:00:00,26.8,28.179987957910214
11-05-2025 05:00:00,29.33333333,29.69628001671298
11-05-2025 06:00:00,31.86666667,30.497206273217337
11-05-2025 07:00:00,34.4,35.026334871474866
11-05-2025 08:00:00,35.26666667,32.1713230337189
11-05-2025 09:00:00,36.13333333,34.93347127488521
11-05-2025 10:00:00,37.0,36.92360869743864
11-05-2025 11:00:00,36.66666667,40.23265111786104
11-05-2025 12:00:00,36.33333333,35.8325287016545
11-05-2025 13:00:00,36.0,33.471184002671
11-05-2025 14:00:00,34.6,32.80818990103365
11-05-2025 15:00:00,33.2,34.46964362595476
11-05-2025 16:00:00,31.8,31.243307225777038
11-05-2025 17:00:00,31.0,28.93794205500558
11-05-2025 18:00:00,30.2,30.28181710073679
11-05-2025 19:00:00,29.4,28.7732944033319
11-05-2025 20:00:00,29.06666667,30.66022999628811
11-05-2025 21:00:00,28.73333333,27.004691730242094
11-05-2025 22:00:00,28.4,28.153641434919273
11-05-2025 23:00:00,28.13333333,26.404006168713376
12-05-2025 00:00:00,27.86666667,24.95575634660763
12-05-2025 01:00:00,27.6,27.72423670833171
12-05-2025 02:00:00,28.13333333,28.262056278481715
12-05-2025 03:00:00,28.66666667,28.645124043396716
12-05-2025 04:00:00,29.2,27.695297261749413
12-05-2025 05:00:00,30.0,26.8605679437106
12-05-2025 06:00:00,30.8,29.597732283856832
12-05-2025 07:00:00,31.6,30.744417436852746
12-05-2025 08:00:00,32.53333333,30.594495990603157
12-05-2025 09:00:00,33.46666667,34.2118193613883
12-05-2025 10:00:00,34.4,34.35452189964265
12-05-2025 11:00:00,34.46666667,37.56853549569519
12-05-2025 12:00:00,34.53333333,34.01701437489662
12-05-2025 13:00:00,34.6,34.298324585888054
12-05-2025 14:00:00,33.13333333,32.126233013124164
12-05-2025 15:00:00,31.66666667,27.949266475222753
12-05-2025 16:00:00,30.2,30.533476469911513
12-05-2025 17:00:00,29.26666667,28.675303679512613
12-05-2025 18:00:00,28.33333333,32.619492157671466
12-05-2025 19:00:00,27.4,26.86489907553734
12-05-2025 20:00:00,27.0,26.974870857367115
12-05-2025 21:00:00,26.6,26.47699886321493
12-05-2025 22:00:00,26.2,23.50991237802243
12-05-2025 23:00:00,25.66666667,26.958073623111876
13-05-2025 00:00:00,25.13333333,27.0789180886997
13-05-2025 01:00:00,24.6,26.733273486698213
13-05-2025 02:00:00,26.33333333,23.77787543102172
13-05-2025 03:00:00,28.06666667,30.390983115040555
13-05-2025 04:00:00,29.8,26.636012131154313
13-05-2025 05:00:00,31.6,32.582537537929426
13-05-2025 06:00:00,33.4,37.90462387346927
13-05-2025 07:00:00,35.2,33.98405203116437
13-05-2025 08:00:00,36.53333333,34.73230607280594
13-05-2025 09:00:00,37.86666667,36.98554245862208
13-05-2025 10:00:00,39.2,36.60005939838436
13-05-2025 11:00:00,39.0,34.70608055015884
13-05-2025 12:00:00,38.8,38.38432614315171
13-05-2025 13:00:00,38.6,37.160323540035265
13-05-2025 14:00:00,34.46666667,34.641649820402925
13-05-2025 15:00:00,30.33333333,28.132109816757996
13-05-2025 16:00:00,26.2,29.051727772136953
13-05-2025 17:00:00,26.4,24.99685026006954
13-05-2025 18:00:00,26.6,26.824783342997385
13-05-2025 19:00:00,26.8,27.854355549387936
13-05-2025 20:00:00,26.53333333,23.366150496963375
13-05-2025 21:00:00,26.26666667,26.89170114311664
13-05-2025 22:00:00,26.0,28.69051956164635
13-05-2025 23:00:00,25.66666667,22.86129920996021
14-05-2025 00:00:00,25.33333333,25.64521892055334
14-05-2025 01:00:00,25.0,25.026910763364935
14-05-2025 02:00:00,25.86666667,27.42136896380251
14-05-2025 03:00:00,26.73333333,24.350244584531133
14-05-2025 04:00:00,27.6,24.90030395196247
14-05-2025 05:00:00,30.5,31.454690211337613
14-05-2025 06:00:00,33.4,34.22543638080759
14-05-2025 07:00:00,36.3,37.11691435799056
14-05-2025 08:00:00,36.9,38.06856815830826
14-05-2025 09:00:00,37.5,36.02688554214221
14-05-2025 10:00:00,38.1,37.93878523319968
14-05-2025 11:00:00,38.06666667,38.25647082053326
14-05-2025 12:00:00,38.03333333,36.885961007919725
14-05-2025 13:00:00,38.0,40.77198175779582
14-05-2025 14:00:00,36.36666667,37.102158708822984
14-05-2025 15:00:00,34.73333333,31.523172784440803
14-05-2025 16:00:00,33.1,34.02640936633112
14-05-2025 17:00:00,32.03333333,30.33474438855442
14-05-2025 18:00:00,30.96666667,32.28675524382846
14-05-2025 19:00:00,29.9,31.92181947335183
14-05-2025 20:00:00,28.83333333,25.995165738388597
14-05-2025 21:00:00,27.76666667,29.774669684978807
14-05-2025 22:00:00,26.7,27.5130433761475
14-05-2025 23:00:00,26.03333333,28.439081193403386
15-05-2025 00:00:00,25.36666667,28.81228014034302
15-05-2025 01:00:00,24.7,23.951011299412382
15-05-2025 02:00:00,26.43333333,24.626265390463146
15-05-2025 03:00:00,28.16666667,26.763366728228778
15-05-2025 04:00:00,29.9,27.73928325436134
15-05-2025 05:00:00,31.96666667,31.53344977541343
15-05-2025 06:00:00,34.03333333,34.661684385870345
15-05-2025 07:00:00,36.1,36.30434857350454
15-05-2025 08:00:00,37.23333333,38.12800364804376
15-05-2025 09:00:00,38.36666667,38.00525156895052
15-05-2025 10:00:00,39.5,42.772374737274006
15-05-2025 11:00:00,39.1,37.25904406854199
15-05-2025 12:00:00,38.7,43.91667863632768
15-05-2025 13:00:00,38.3,38.57009104032144
15-05-2025 14:00:00,36.5,35.034354575980466
15-05-2025 15:00:00,34.7,31.005431220169754
15-05-2025 16:00:00,32.9,33.104652694322084
15-05-2025 17:00:00,31.23333333,30.55970647220857
15-05-2025 18:00:00,29.56666667,31.511258472546995
15-05-2025 19:00:00,27.9,28.464559025021174
15-05-2025 20:00:00,27.23333333,26.423066486554266
15-05-2025 21:00:00,26.56666667,25.37809238461745
15-05-2025 22:00:00,25.9,21.691516034507618
15-05-2025 23:00:00,25.5,23.16890507379847
16-05-2025 00:00:00,25.1,26.740789269263832
16-05-2025 01:00:00,24.7,24.571756224759774
16-05-2025 02:00:00,26.4,22.941638796815266
16-05-2025 03:00:00,28.1,28.4460006859786
16-05-2025 04:00:00,29.8,30.326451728075412
16-05-2025 05:00:00,32.73333333,30.099456687404174
16-05-2025 06:00:00,35.66666667,34.638598377451956
16-05-2025 07:00:00,38.6,38.82130147954124
16-05-2025 08:00:00,39.2,36.76328231986549
16-05-2025 09:00:00,39.8,39.92172128417479
16-05-2025 10:00:00,40.4,42.40864424535453
16-05-2025 11:00:00,39.46666667,40.38206746902133
16-05-2025 12:00:00,38.53333333,39.09033053477069
16-05-2025 13:00:00,37.6,33.73150591422414
16-05-2025 14:00:00,35.66666667,33.1962053180023
16-05-2025 15:00:00,33.73333333,34.493075522843625
16-05-2025 16:00:00,31.8,32.285831648710605
16-05-2025 17:00:00,30.46666667,31.31847411679395
16-05-2025 18:00:00,29.13333333,36.05449947303474
16-05-2025 19:00:00,27.8,29.356072612604823
16-05-2025 20:00:00,27.2,29.14305769232994
16-05-2025 21:00:00,26.6,28.773317343192367
16-05-2025 22:00:00,26.0,27.16239335499544
16-05-2025 23:00:00,25.4,24.61225599843877
17-05-2025 00:00:00,24.8,26.300313797039642
17-05-2025 01:00:00,24.2,22.463480574864448
17-05-2025 02:00:00,25.93333333,25.39632608453349
17-05-2025 03:00:00,27.66666667,26.966461696918355
17-05-2025 04:00:00,29.4,29.27344883134803
17-05-2025 05:00:00,32.33333333,37.128128278281565
17-05-2025 06:00:00,35.26666667,30.84134462183526
17-05-2025 07:00:00,38.2,40.132126226368975
17-05-2025 08:00:00,38.93333333,34.55211535445353
17-05-2025 09:00:00,39.66666667,39.479868116484276
17-05-2025 10:00:00,40.4,42.07653726854835
17-05-2025 11:00:00,40.06666667,38.57360869357761
17-05-2025 12:00:00,39.73333333,37.04226261682077
17-05-2025 13:00:00,39.4,36.867945207178664
17-05-2025 14:00:00,37.46666667,38.95393890159214
17-05-2025 15:00:00,35.53333333,33.09137202124495
17-05-2025 16:00:00,33.6,33.30594815211973
17-05-2025 17:00:00,31.26666667,29.8226002222314
17-05-2025 18:00:00,28.93333333,26.93511724669147
17-05-2025 19:00:00,26.6,29.47944034195947
17-05-2025 20:00:00,26.0,26.186555479120642
17-05-2025 21:00:00,25.4,21.20359835624398
17-05-2025 22:00:00,24.8,25.211046141375483
17-05-2025 23:00:00,24.33333333,22.816700563627446
18-05-2025 00:00:00,23.86666667,24.87613287376049
18-05-2025 01:00:00,23.4,21.409376442430336
18-05-2025 02:00:00,25.66666667,25.072662893868582
18-05-2025 03:00:00,27.93333333,27.9909355273082
18-05-2025 04:00:00,30.2,32.434672377073035
18-05-2025 05:00:00,33.06666667,30.661067458105826
18-05-2025 06:00:00,35.93333333,34.59456568502252
18-05-2025 07:00:00,38.8,37.29852378431073
18-05-2025 08:00:00,39.26666667,37.52198841989836
18-05-2025 09:00:00,39.73333333,41.333729789015685
18-05-2025 10:00:00,40.2,40.3019725247248
18-05-2025 11:00:00,40.06666667,36.38246595756864
18-05-2025 12:00:00,39.93333333,40.54096035635722
18-05-2025 13:00:00,39.8,43.452487566959256
18-05-2025 14:00:00,37.6,40.495774818617015
18-05-2025 15:00:00,35.4,32.18066699924354
18-05-2025 16:00:00,33.2,31.380826500565608
18-05-2025 17:00:00,31.26666667,33.80456672760539
18-05-2025 18:00:00,29.33333333,28.228453009291528
18-05-2025 19:00:00,27.4,28.419872844458144
18-05-2025 20:00:00,26.66666667,27.938718534497898
18-05-2025 21:00:00,25.93333333,23.33489532571283
18-05-2025 22:00:00,25.2,25.05888426926146
18-05-2025 23:00:00,24.66666667,17.772856986565493
19-05-2025 00:00:00,24.13333333,22.076942844868995
19-05-2025 01:00:00,23.6,23.03081083558425
19-05-2025 02:00:00,25.46666667,23.023854375157562
19-05-2025 03:00:00,27.33333333,30.074581891966293
19-05-2025 04:00:00,29.2,26.5471783182434
19-05-2025 05:00:00,31.93333333,30.697393903211477
19-05-2025 06:00:00,34.66666667,35.81037674740025
19-05-2025 07:00:00,37.4,39.39685537665036
19-05-2025 08:00:00,38.06666667,35.798223283567644
19-05-2025 09:00:00,38.73333333,40.761171849944894
19-05-2025 10:00:00,39.4,38.39759654758328
19-05-2025 11:00:00,39.2,36.26500125318945
19-05-2025 12:00:00,39.0,39.1891855690339
19-05-2025 13:00:00,38.8,38.988299889613586
19-05-2025 14:00:00,36.73333333,35.340537739792005
19-05-2025 15:00:00,34.66666667,33.96136973953306
19-05-2025 16:00:00,32.6,31.335408300014294
19-05-2025 17:00:00,32.13333333,33.21779366097737
19-05-2025 18:00:00,31.66666667,33.632541972918354
19-05-2025 19:00:00,31.2,34.32150199452225
19-05-2025 20:00:00,30.6,27.627953726068096
19-05-2025 21:00:00,30.0,34.08694331355143
19-05-2025 22:00:00,29.4,25.276573868624858
19-05-2025 23:00:00,28.2,26.95500392351844
20-05-2025 00:00:00,27.0,27.720126362513653
20-05-2025 01:00:00,25.8,25.220838850655635
20-05-2025 02:00:00,27.36666667,25.90037774604592
20-05-2025 03:00:00,28.93333333,28.453386749727137
20-05-2025 04:00:00,30.5,28.77891893675394
20-05-2025 05:00:00,32.96666667,32.26112070572757
20-05-2025 06:00:00,35.43333333,35.89643153921946
20-05-2025 07:00:00,37.9,37.07927162845397
20-05-2025 08:00:00,39.1,37.286488914904865
20-05-2025 09:00:00,40.3,42.40630926006506
20-05-2025 10:00:00,41.5,42.87822849928675
20-05-2025 11:00:00,41.43333333,42.19576696176108
20-05-2025 12:00:00,41.36666667,42.94275948861894
20-05-2025 13:00:00,41.3,38.97906601678656
20-05-2025 14:00:00,38.7,36.87789793143095
20-05-2025 15:00:00,36.1,37.75428331907402
