date,y_true,y_pred
10-09-2024,100418.71,100489.53
11-09-2024,100543.69,100493.28
12-09-2024,100689.89,100585.28
13-09-2024,100669.61,100685.766
14-09-2024,100564.484,100607.76
15-09-2024,100538.57,100559.06
16-09-2024,100593.56,100533.91
17-09-2024,100616.28,100543.95
18-09-2024,100437.86,100629.62
19-09-2024,100586.44,100569.71
20-09-2024,100513.86,100688.055
21-09-2024,100484.586,100509.71
22-09-2024,100478.38,100547.65
23-09-2024,100377.22,100454.58
24-09-2024,100303.75,100543.484
25-09-2024,100336.125,100407.8
26-09-2024,100427.2,100436.07
27-09-2024,100614.945,100454.086
28-09-2024,100780.414,100652.4
29-09-2024,100920.34,100866.305
30-09-2024,100969.414,100891.74
01-10-2024,100799.14,100970.7
02-10-2024,100750.69,100852.38
03-10-2024,100680.81,100726.61
04-10-2024,100668.016,100538.77
05-10-2024,100721.79,100717.06
06-10-2024,100749.836,100752.15
07-10-2024,100935.5,100709.08
08-10-2024,101028.5,100903.25
09-10-2024,100905.33,101041.914
10-10-2024,100792.31,100983.75
11-10-2024,100729.234,101033.11
12-10-2024,100810.38,101017.18
13-10-2024,100849.79,100893.836
14-10-2024,100758.83,100872.61
15-10-2024,100672.586,100776.125
16-10-2024,100586.95,100937.875
17-10-2024,100598.47,100709.14
18-10-2024,100690.47,100656.914
19-10-2024,100830.67,100738.18
20-10-2024,101008.3,100901.305
21-10-2024,101001.04,100886.4
22-10-2024,101014.08,100988.46
23-10-2024,100876.35,100965.31
24-10-2024,100794.47,100899.29
25-10-2024,100785.82,100763.555
26-10-2024,100809.41,100859.65
27-10-2024,100769.69,100902.34
28-10-2024,100666.19,100866.67
29-10-2024,100755.13,100796.6
30-10-2024,100793.42,100855.55
31-10-2024,100932.695,100912.04
01-11-2024,101056.805,100995.086
02-11-2024,101126.43,101037.5
03-11-2024,101141.78,101097
04-11-2024,101057.77,101137.125
05-11-2024,101068.44,101110.98
06-11-2024,101014.61,101161.82
07-11-2024,100967.71,101045.11
08-11-2024,101020,100908.68
09-11-2024,101053.25,100980.3
10-11-2024,101056.555,101147.125
11-11-2024,100948.97,101117.85
12-11-2024,100814.36,101060.414
13-11-2024,100761.89,100955.82
14-11-2024,100914.555,100846.47
15-11-2024,101018.58,101040.37
16-11-2024,101002.87,101021.93
17-11-2024,100999.266,101037.17
18-11-2024,101000.92,100969.516
19-11-2024,101123.8,100956.195
20-11-2024,101111.625,101076.63
21-11-2024,101037.95,101101.75
22-11-2024,101074.35,101169.63
23-11-2024,101092.99,101140.08
24-11-2024,101179.6,101197.47
25-11-2024,101031.31,101182.43
26-11-2024,100860.16,101118.79
27-11-2024,100733.445,100785.46
28-11-2024,100656.82,100687.18
29-11-2024,100602.33,100635.914
30-11-2024,100261.52,100702.92
01-12-2024,100082.77,100613.7
02-12-2024,100398.61,100727.18
03-12-2024,100784.375,100718.53
04-12-2024,100933.484,100854.65
05-12-2024,101035.18,100920.234
06-12-2024,101055.62,101039.54
07-12-2024,101004.33,101107.75
08-12-2024,101044.48,101080.5
09-12-2024,100993.82,101087.08
10-12-2024,100923.266,101076.14
11-12-2024,100957.65,101017.72
12-12-2024,100826.016,100742.164
13-12-2024,100986.83,100929.73
14-12-2024,101179.195,101055.47
15-12-2024,101232,101211.08
16-12-2024,101208.99,101246.766
17-12-2024,100975.83,101224.875
18-12-2024,100918,100968.9
19-12-2024,100828.01,100912.37
20-12-2024,100734.23,101165.5625
21-12-2024,100783.57,100819.0469
time,actual,predicted
22-12-2024,100976,100783.375
23-12-2024,101037.09,100732.2813
24-12-2024,100884.7,100638.7656
25-12-2024,100995.3,100577.6641
26-12-2024,101152.164,100566.0781
27-12-2024,101371.875,100559.6719
28-12-2024,101417.49,101202.22
29-12-2024,101389.91,101326.81
30-12-2024,101271.67,101296.76
31-12-2024,101391.414,101176.805
