date,y_true,y_pred
09-09-2024,27.5955697390747,27.3661088531495
10-09-2024,27.6954601255799,27.5697724467469
11-09-2024,27.6243202012635,27.7445763287354
12-09-2024,27.8765798608399,27.8055175791931
13-09-2024,28.2360503051758,27.7342051919556
14-09-2024,28.3576297935486,27.8178290956116
15-09-2024,27.8794801237488,27.5448924372864
16-09-2024,28.1125998345948,27.3217961889649
17-09-2024,28.1627398216248,27.5364135829163
18-09-2024,28.2178997851563,27.6180503839112
19-09-2024,27.4227502113343,27.6704681182862
20-09-2024,27.9847402223206,27.3114442910767
21-09-2024,27.217899990387,27.6065592687989
22-09-2024,27.6224602127076,27.5344065542603
23-09-2024,27.2037298596192,27.1662044015503
24-09-2024,27.1659199407959,27.2880003274536
25-09-2024,27.155049967041,27.4315801754761
26-09-2024,26.8628496813965,27.5391145858765
27-09-2024,27.6958998716736,27.647866543274
28-09-2024,27.6121797735596,27.3208390541077
29-09-2024,27.800619907074,27.2253777352906
30-09-2024,27.373649811554,27.2004358865357
01-10-2024,27.3691698982239,26.9859751521302
02-10-2024,27.512050275116,27.1791185075379
03-10-2024,27.0931000489807,27.1835255879212
04-10-2024,26.8585999476624,27.4645996102906
05-10-2024,26.3716697851563,27.4545878285218
06-10-2024,27.0685402296448,27.1741486895752
07-10-2024,27.2927502723694,27.0631794499207
08-10-2024,26.796039881897,27.0469706837464
09-10-2024,26.8875001983643,26.8061870230103
10-10-2024,26.2529500205994,26.7540042779541
11-10-2024,25.8965701667786,26.7229451487732
12-10-2024,26.6368696606446,26.5172518521119
13-10-2024,27.0609003283692,26.6328988908387
14-10-2024,26.1428197340393,26.787260076294
15-10-2024,25.793730045929,26.3365649919129
16-10-2024,25.1229001283265,26.2747634881592
17-10-2024,25.4468600449372,26.0398559346009
18-10-2024,26.4537002963257,26.222033808899
19-10-2024,26.4862999110413,26.3449229161072
20-10-2024,26.1069996662903,26.3772023406983
21-10-2024,26.6949003416443,26.1656109495545
22-10-2024,26.3986997407532,26.3007765309143
23-10-2024,26.2351602297974,26.1310833230591
24-10-2024,26.8411997444153,26.1795433425904
25-10-2024,26.5015501681519,26.4303209204102
26-10-2024,26.175900321045,26.6018919815064
27-10-2024,26.7986398806763,26.4716536177063
28-10-2024,26.9930000959778,26.4608083796692
29-10-2024,27.4966000709534,26.5918643963623
30-10-2024,27.6862996647644,26.788867210846
31-10-2024,26.9953602957154,27.1180068554688
01-11-2024,26.1835601483155,26.9625346240235
02-11-2024,26.2393996569825,26.5395861439515
03-11-2024,25.7419698693848,26.2798810333252
04-11-2024,26.2580201556397,25.9143805706788
05-11-2024,25.7293299176026,26.1253240234375
06-11-2024,25.6196496836853,26.0143994454956
07-11-2024,26.2641800364685,25.8815308503724
08-11-2024,26.6651597636414,25.975464738617
09-11-2024,26.0632002682496,26.2654422451783
10-11-2024,25.5647198997498,26.2410926794434
11-11-2024,25.7204800274659,25.9743358279419
12-11-2024,25.7973297799683,25.6981553550721
13-11-2024,25.8878398326111,25.8235304019165
14-11-2024,25.8999603343201,25.9385947770691
15-11-2024,25.5763003382874,26.029249121399
16-11-2024,25.9956002999878,25.8238389112854
17-11-2024,26.0930397891236,25.8850233963013
18-11-2024,26.1223399339295,25.8599276364136
19-11-2024,25.3987700305176,25.880190998993
20-11-2024,24.7856001016999,25.5640568450928
21-11-2024,24.7404701281739,25.2491065701294
22-11-2024,23.8123698503876,25.2961064952088
23-11-2024,24.6608499752808,24.8972760270691
24-11-2024,24.9320599430848,25.0295956266785
25-11-2024,25.1477299792481,24.7946688342286
26-11-2024,26.038140237732,24.9984409901429
27-11-2024,26.4913597395325,25.179755862732
28-11-2024,25.1583498474121,25.4201499359131
29-11-2024,24.892799892807,25.1285481172181
30-11-2024,24.3995600609589,25.1879773969269
01-12-2024,26.1245400386048,24.5472037812806
02-12-2024,26.0994999340821,25.7691186938477
03-12-2024,26.4112201365662,25.8345831451416
04-12-2024,25.6348003108216,26.0755633174134
05-12-2024,25.5014301303101,25.8674720303345
06-12-2024,25.2328400872803,25.4538296769715
07-12-2024,25.4166498318482,25.379286873703
08-12-2024,24.15839986763,25.3096888091278
09-12-2024,25.0240998311615,25.0729676464844
10-12-2024,25.4739298525238,25.4043761061097
11-12-2024,26.3754996987915,25.4992959875489
12-12-2024,26.2021703404236,25.8361009562683
13-12-2024,25.7780001907349,26.3610767140198
14-12-2024,24.2247599580384,26.0836890007019
15-12-2024,23.5406998669434,25.2783771694947
16-12-2024,23.866849925232,24.2427971060181
17-12-2024,25.1064398823548,24.0637070738221
18-12-2024,23.6479000016022,23.9000315164185
19-12-2024,25.0956698821259,23.8532397836304
20-12-2024,24.966799884491,24.3382659829712
21-12-2024,24.5079598779297,24.3323510544587
time_forecast,Actual_forecast,forecast
22-12-2024,25.0738199980927,24.6978923997498
23-12-2024,23.6876001415253,24.9933395919037
24-12-2024,25.1568200119782,24.6219726415253
25-12-2024,23.704130128479,24.8097170829773
26-12-2024,24.7956500177002,24.5554022975159
27-12-2024,25.7750800018311,25.2569141246033
28-12-2024,24.908379959488,25.3381403813935
29-12-2024,25.0785799060059,25.2753202470398
30-12-2024,25.6954000709534,25.1235590603638
31-12-2024,25.3463701608277,24.8801915477753
