date,y_true,y_pred
12-09-2024,301.02658,300.95062
13-09-2024,301.38605,300.9925
14-09-2024,301.50763,300.95233
15-09-2024,301.02948,300.62714
16-09-2024,301.2626,300.29593
17-09-2024,301.31274,300.56766
18-09-2024,301.3679,300.47452
19-09-2024,300.57275,300.32877
20-09-2024,301.13474,300.4116
21-09-2024,300.3679,300.38168
22-09-2024,300.77246,300.12338
23-09-2024,300.35373,299.94168
24-09-2024,300.31592,299.78253
25-09-2024,300.30505,300.0596
26-09-2024,300.01285,300.29642
27-09-2024,300.8459,300.33792
28-09-2024,300.76218,300.25616
29-09-2024,300.95062,300.05612
30-09-2024,300.52365,300.33173
01-10-2024,300.51917,299.90283
02-10-2024,300.66205,300.2514
03-10-2024,300.2431,300.2105
04-10-2024,300.0086,300.54675
05-10-2024,299.52167,300.5133
06-10-2024,300.21854,300.47525
07-10-2024,300.44275,300.38275
08-10-2024,299.94604,300.48633
09-10-2024,300.0375,299.83673
10-10-2024,299.40295,299.52716
11-10-2024,299.04657,299.47623
12-10-2024,299.78687,299.29083
13-10-2024,300.2109,299.37817
14-10-2024,299.29282,299.51575
15-10-2024,298.94373,299.22055
16-10-2024,298.2729,299.0723
17-10-2024,298.59686,298.90973
18-10-2024,299.6037,299.12857
19-10-2024,299.6363,299.7341
20-10-2024,299.257,299.17023
21-10-2024,299.8449,299.1723
22-10-2024,299.5487,299.0992
23-10-2024,299.38516,298.96017
24-10-2024,299.9912,299.34277
25-10-2024,299.65155,299.80597
26-10-2024,299.3259,299.8352
27-10-2024,299.94864,299.44452
28-10-2024,300.143,299.54538
29-10-2024,300.6466,299.72034
30-10-2024,300.8363,300.00986
31-10-2024,300.14536,300.23105
01-11-2024,299.33356,299.98438
02-11-2024,299.3894,299.51617
03-11-2024,298.89197,299.51096
04-11-2024,299.40802,299.04865
05-11-2024,298.87933,299.04095
06-11-2024,298.76965,298.71817
07-11-2024,299.41418,298.34335
08-11-2024,299.81516,298.44333
09-11-2024,299.2132,298.6858
10-11-2024,298.71472,298.1407
11-11-2024,298.87048,297.58917
12-11-2024,298.94733,297.502
13-11-2024,299.03784,298.40433
14-11-2024,299.04996,299.13794
15-11-2024,298.7263,298.78766
16-11-2024,299.1456,298.76456
17-11-2024,299.24304,298.9111
18-11-2024,299.27234,298.68454
19-11-2024,298.54877,298.51532
20-11-2024,297.9356,298.0953
21-11-2024,297.89047,297.44803
22-11-2024,296.96237,297.0211
23-11-2024,297.81085,296.39133
24-11-2024,298.08206,296.81982
25-11-2024,298.29773,297.16635
26-11-2024,299.18814,297.24405
27-11-2024,299.64136,298.1433
28-11-2024,298.30835,298.2266
29-11-2024,298.0428,297.2077
30-11-2024,297.54956,297.04498
01-12-2024,299.27454,296.7642
02-12-2024,299.2495,297.79877
03-12-2024,299.56122,297.91742
04-12-2024,298.7848,298.502
05-12-2024,298.65143,297.20844
06-12-2024,298.38284,297.3663
07-12-2024,298.56665,298.09003
08-12-2024,297.3084,298.4731
09-12-2024,298.1741,298.07654
10-12-2024,298.62393,297.97925
11-12-2024,299.5255,298.15036
12-12-2024,299.35217,298.64337
13-12-2024,298.928,298.44595
14-12-2024,297.37476,298.31787
15-12-2024,296.6907,296.83563
16-12-2024,297.01685,296.48257
17-12-2024,298.25644,295.51685
18-12-2024,296.7979,296.38925
19-12-2024,298.24567,296.29825
20-12-2024,298.1168,296.95834
21-12-2024,297.65796,297.2424316
time,actual,predicted
22-12-2024,298.22382,297.5357056
23-12-2024,296.8376,297.5219421
24-12-2024,298.30682,297.5232849
25-12-2024,296.85413,297.6255798
26-12-2024,297.94565,297.6574402
27-12-2024,298.92508,297.6546326
28-12-2024,298.05838,298.60437
29-12-2024,298.22858,297.84253
30-12-2024,298.8454,297.7579
31-12-2024,298.49637,297.61533
