Datetime,T2M,VQC
08-05-2025 01:00:00,27.6,26.086367455507467
08-05-2025 02:00:00,28.13333333,27.16758807967139
08-05-2025 03:00:00,28.66666667,26.193832754802276
08-05-2025 04:00:00,29.2,27.793479981505545
08-05-2025 05:00:00,31.93333333,29.137099333596318
08-05-2025 06:00:00,34.66666667,31.837783357502815
08-05-2025 07:00:00,37.4,33.10481334898366
08-05-2025 08:00:00,38.4,34.764659367326495
08-05-2025 09:00:00,39.4,34.964590415842004
08-05-2025 10:00:00,40.4,36.48555921638603
08-05-2025 11:00:00,40.0,39.51444483165751
08-05-2025 12:00:00,39.6,35.8072112498356
08-05-2025 13:00:00,39.2,41.30879362645687
08-05-2025 14:00:00,37.36666667,36.03997016810785
08-05-2025 15:00:00,35.53333333,33.81490052290719
08-05-2025 16:00:00,33.7,30.603143277696873
08-05-2025 17:00:00,32.96666667,32.083299699836864
08-05-2025 18:00:00,32.23333333,29.652597040219195
08-05-2025 19:00:00,31.5,29.89606316799568
08-05-2025 20:00:00,30.76666667,32.33283222144102
08-05-2025 21:00:00,30.03333333,28.231447047441875
08-05-2025 22:00:00,29.3,29.066235093388215
08-05-2025 23:00:00,28.9,26.434122264219454
09-05-2025 00:00:00,28.5,26.863716287015063
09-05-2025 01:00:00,28.1,28.60586032628449
09-05-2025 02:00:00,29.03333333,26.64838919072298
09-05-2025 03:00:00,29.96666667,30.55702941111003
09-05-2025 04:00:00,30.9,30.082765056211695
09-05-2025 05:00:00,32.36666667,29.792978483422562
09-05-2025 06:00:00,33.83333333,32.830330852335564
09-05-2025 07:00:00,35.3,34.754120480126204
09-05-2025 08:00:00,34.4,33.364674318493336
09-05-2025 09:00:00,33.5,29.425803597648986
09-05-2025 10:00:00,32.6,29.783456383755905
09-05-2025 11:00:00,31.7,29.59661111195761
09-05-2025 12:00:00,30.8,28.97945656450191
09-05-2025 13:00:00,29.9,29.00107975052339
09-05-2025 14:00:00,28.23333333,26.86328445077145
09-05-2025 15:00:00,26.56666667,23.60004281527232
09-05-2025 16:00:00,24.9,23.904422821014514
09-05-2025 17:00:00,24.7,23.95019602557415
09-05-2025 18:00:00,24.5,23.704446635527816
09-05-2025 19:00:00,24.3,24.039750222011577
09-05-2025 20:00:00,23.9,23.39796538779982
09-05-2025 21:00:00,23.5,22.638930330100106
09-05-2025 22:00:00,23.1,21.743286759611426
09-05-2025 23:00:00,22.76666667,19.917437071996066
10-05-2025 00:00:00,22.43333333,21.584492785431305
10-05-2025 01:00:00,22.1,21.05923270088094
10-05-2025 02:00:00,23.26666667,22.232059364825393
10-05-2025 03:00:00,24.43333333,21.76619192395046
10-05-2025 04:00:00,25.6,23.013825481351542
10-05-2025 05:00:00,28.43333333,28.092897203196483
